customer_id;Recency;Frequency;Monetary;R_score;F_score;M_score;RFM_score;Segment
901;121;4;51024,0;3;4;4;344;Champions
904;7;2;7633,0;4;3;2;432;Loyal
905;86;3;29295,0;3;4;4;344;Champions
906;45;2;14864,0;4;3;3;433;Other
908;78;1;14253,0;3;1;3;313;Other
909;156;1;1726,0;2;1;1;211;Other
910;80;1;6654,0;3;1;2;312;Other
911;93;1;6845,0;3;1;2;312;Other
912;243;2;12751,0;1;3;3;133;Other
915;41;3;23694,0;4;4;4;444;Champions
917;80;5;38586,0;3;4;4;344;Champions
919;168;1;4159,0;2;1;1;211;Other
920;74;2;22628,0;3;3;4;334;Other
921;191;1;638,0;2;1;1;211;Other
922;145;1;1868,0;2;1;1;211;Other
923;120;1;9536,0;3;1;2;312;Other
924;347;1;7035,0;1;1;2;112;Other
926;156;2;17578,0;2;3;4;234;Other
927;52;2;22469,0;4;3;4;434;Champions
928;288;1;6669,0;1;1;2;112;Other
930;60;1;10457,0;4;1;2;412;Other
933;355;1;8991,0;1;1;2;112;Other
934;61;1;859,0;4;1;1;411;Other
935;10;2;22756,0;4;3;4;434;Champions
936;37;3;25857,0;4;4;4;444;Champions
937;358;1;10468,0;1;1;2;112;Other
940;32;1;5213,0;4;1;1;411;Other
941;55;3;7504,0;4;4;2;442;Loyal
942;68;2;14593,0;3;3;3;333;Other
943;186;1;2592,0;2;1;1;211;Other
944;24;2;7086,0;4;3;2;432;Loyal
945;300;1;8130,0;1;1;2;112;Other
948;22;3;28479,0;4;4;4;444;Champions
949;34;3;19482,0;4;4;4;444;Champions
950;328;1;5097,0;1;1;1;111;Other
951;17;1;7647,0;4;1;2;412;Other
952;40;3;23032,0;4;4;4;444;Champions
954;172;2;12048,0;2;3;3;233;Other
955;200;3;30215,0;2;4;4;244;Other
956;8;2;19219,0;4;3;4;434;Champions
957;330;1;6253,0;1;1;1;111;Other
958;17;2;17185,0;4;3;4;434;Champions
959;207;1;4136,0;2;1;1;211;Other
961;69;1;9530,0;3;1;2;312;Other
962;144;2;12724,0;2;3;3;233;Other
963;41;1;4912,0;4;1;1;411;Other
965;46;1;10239,0;4;1;2;412;Other
966;124;3;18331,0;3;4;4;344;Champions
967;182;4;35905,0;2;4;4;244;Other
968;65;1;12833,0;3;1;3;313;Other
969;278;1;14601,0;1;1;3;113;Other
970;167;2;12509,0;2;3;3;233;Other
971;12;2;21050,0;4;3;4;434;Champions
973;299;1;5847,0;1;1;1;111;Other
974;178;3;6487,0;2;4;2;242;Other
975;315;1;7716,0;1;1;2;112;Other
976;174;3;12725,0;2;4;3;243;Other
977;46;1;7271,0;4;1;2;412;Other
980;55;2;16453,0;4;3;3;433;Other
981;227;1;12567,0;2;1;3;213;Other
982;154;4;38839,0;2;4;4;244;Other
983;292;1;4232,0;1;1;1;111;Other
984;53;3;21763,0;4;4;4;444;Champions
986;49;3;16335,0;4;4;3;443;Champions
987;348;1;1826,0;1;1;1;111;Other
988;8;1;6813,0;4;1;2;412;Other
990;182;1;12874,0;2;1;3;213;Other
991;253;1;4871,0;1;1;1;111;Other
992;276;1;14780,0;1;1;3;113;Other
993;6;4;21651,0;4;4;4;444;Champions
994;197;1;14590,0;2;1;3;213;Other
996;146;2;12508,0;2;3;3;233;Other
998;336;1;1363,0;1;1;1;111;Other
999;264;2;16713,0;1;3;3;133;Other
1000;33;3;24447,0;4;4;4;444;Champions
1002;198;2;22083,0;2;3;4;234;Other
1003;29;5;31915,0;4;4;4;444;Champions
1004;70;3;9546,0;3;4;2;342;Other
1005;322;1;5190,0;1;1;1;111;Other
1006;314;2;13676,0;1;3;3;133;Other
1008;288;1;1706,0;1;1;1;111;Other
1015;185;1;11142,0;2;1;2;212;Other
1017;340;1;5031,0;1;1;1;111;Other
1018;63;2;19448,0;4;3;4;434;Champions
1020;37;2;26875,0;4;3;4;434;Champions
1023;232;2;4888,0;2;3;1;231;Other
1024;240;1;6379,0;1;1;1;111;Other
1025;268;1;3361,0;1;1;1;111;Other
1026;47;4;30703,0;4;4;4;444;Champions
1028;61;1;14163,0;4;1;3;413;Other
1029;55;1;14007,0;4;1;3;413;Other
1030;51;1;14846,0;4;1;3;413;Other
1031;36;2;25697,0;4;3;4;434;Champions
1032;78;1;10950,0;3;1;2;312;Other
1033;91;2;11904,0;3;3;3;333;Other
1035;295;1;3706,0;1;1;1;111;Other
1036;250;3;26655,0;1;4;4;144;Other
1037;202;1;8142,0;2;1;2;212;Other
1038;186;1;13187,0;2;1;3;213;Other
1040;69;2;19336,0;3;3;4;334;Other
1041;26;4;38742,0;4;4;4;444;Champions
1042;169;3;15423,0;2;4;3;243;Other
1044;126;2;14128,0;3;3;3;333;Other
1045;237;1;14906,0;1;1;3;113;Other
1046;173;1;13539,0;2;1;3;213;Other
1048;111;1;3478,0;3;1;1;311;Other
1049;167;2;21409,0;2;3;4;234;Other
1051;250;2;6026,0;1;3;1;131;Other
1052;126;1;12832,0;3;1;3;313;Other
1053;128;1;13215,0;3;1;3;313;Other
1056;340;1;7528,0;1;1;2;112;Other
1057;47;3;19872,0;4;4;4;444;Champions
1058;32;2;13223,0;4;3;3;433;Other
1059;245;1;7124,0;1;1;2;112;Other
1061;30;3;25597,0;4;4;4;444;Champions
1063;102;2;6912,0;3;3;2;332;Other
1064;261;1;4664,0;1;1;1;111;Other
1067;309;1;4099,0;1;1;1;111;Other
1068;116;1;3706,0;3;1;1;311;Other
1069;62;2;24912,0;4;3;4;434;Champions
1070;106;3;30387,0;3;4;4;344;Champions
1071;180;1;2878,0;2;1;1;211;Other
1073;304;1;1157,0;1;1;1;111;Other
1074;82;2;20321,0;3;3;4;334;Other
1075;312;1;1087,0;1;1;1;111;Other
1076;51;2;21639,0;4;3;4;434;Champions
1078;3;2;19973,0;4;3;4;434;Champions
1079;103;3;28332,0;3;4;4;344;Champions
1080;129;1;3475,0;3;1;1;311;Other
1081;203;1;12049,0;2;1;3;213;Other
1082;13;2;20869,0;4;3;4;434;Champions
1083;162;1;2068,0;2;1;1;211;Other
1084;320;1;9723,0;1;1;2;112;Other
1085;69;2;9656,0;3;3;2;332;Other
1087;203;2;5509,0;2;3;1;231;Other
1088;74;1;2263,0;3;1;1;311;Other
1089;70;1;1641,0;3;1;1;311;Other
1090;161;2;3252,0;2;3;1;231;Other
1091;199;1;4223,0;2;1;1;211;Other
1092;97;2;9007,0;3;3;2;332;Other
1093;127;1;10928,0;3;1;2;312;Other
1095;159;1;13274,0;2;1;3;213;Other
1098;50;1;6730,0;4;1;2;412;Other
1100;128;1;6730,0;3;1;2;312;Other
1103;64;1;977,0;3;1;1;311;Other
1104;135;3;17824,0;3;4;4;344;Champions
1106;118;2;25792,0;3;3;4;334;Other
1107;257;1;7375,0;1;1;2;112;Other
1108;168;1;12743,0;2;1;3;213;Other
1109;17;1;12545,0;4;1;3;413;Other
1110;206;1;12573,0;2;1;3;213;Other
1112;88;1;5130,0;3;1;1;311;Other
1115;104;1;2111,0;3;1;1;311;Other
1116;151;1;6937,0;2;1;2;212;Other
1118;341;1;10260,0;1;1;2;112;Other
1119;256;1;6565,0;1;1;2;112;Other
1120;43;3;27942,0;4;4;4;444;Champions
1122;176;2;17357,0;2;3;4;234;Other
1125;149;2;24019,0;2;3;4;234;Other
1126;317;1;997,0;1;1;1;111;Other
1127;229;1;14904,0;2;1;3;213;Other
1130;238;1;2960,0;1;1;1;111;Other
1131;257;1;2525,0;1;1;1;111;Other
1132;156;2;18690,0;2;3;4;234;Other
1133;365;1;503,0;1;1;1;111;Other
1134;290;2;19067,0;1;3;4;134;Other
1135;277;1;8464,0;1;1;2;112;Other
1137;16;3;30830,0;4;4;4;444;Champions
1139;38;1;2914,0;4;1;1;411;Other
1140;175;3;23403,0;2;4;4;244;Other
1141;170;1;13479,0;2;1;3;213;Other
1144;7;2;10025,0;4;3;2;432;Loyal
1146;338;1;5291,0;1;1;1;111;Other
1147;158;2;28208,0;2;3;4;234;Other
1148;126;1;6146,0;3;1;1;311;Other
1149;176;1;8828,0;2;1;2;212;Other
1150;27;2;11578,0;4;3;3;433;Other
1151;301;1;4495,0;1;1;1;111;Other
1152;32;1;8666,0;4;1;2;412;Other
1155;12;2;13939,0;4;3;3;433;Other
1157;226;1;4068,0;2;1;1;211;Other
1159;188;2;26141,0;2;3;4;234;Other
1160;64;3;40118,0;3;4;4;344;Champions
1161;312;1;9861,0;1;1;2;112;Other
1164;219;2;10480,0;2;3;2;232;Other
1165;37;1;7086,0;4;1;2;412;Other
1166;227;1;5783,0;2;1;1;211;Other
1168;50;2;5288,0;4;3;1;431;Loyal
1171;37;3;12170,0;4;4;3;443;Champions
1172;206;2;13800,0;2;3;3;233;Other
1174;103;1;4578,0;3;1;1;311;Other
1176;206;2;14195,0;2;3;3;233;Other
1177;254;2;3809,0;1;3;1;131;Other
1178;179;2;21280,0;2;3;4;234;Other
1179;198;2;11971,0;2;3;3;233;Other
1180;46;2;17208,0;4;3;4;434;Champions
1182;338;1;7181,0;1;1;2;112;Other
1184;12;1;12832,0;4;1;3;413;Other
1187;196;2;16741,0;2;3;3;233;Other
1188;86;2;10574,0;3;3;2;332;Other
1191;362;1;11160,0;1;1;2;112;Other
1192;257;1;11535,0;1;1;2;112;Other
1193;252;1;1484,0;1;1;1;111;Other
1194;62;2;14679,0;4;3;3;433;Other
1195;282;3;21727,0;1;4;4;144;Other
1196;97;2;14744,0;3;3;3;333;Other
1198;294;3;19360,0;1;4;4;144;Other
1201;283;1;4154,0;1;1;1;111;Other
1203;17;2;14555,0;4;3;3;433;Other
1205;207;1;6669,0;2;1;2;212;Other
1206;64;2;19306,0;3;3;4;334;Other
1207;140;1;6968,0;2;1;2;212;Other
1209;160;1;4442,0;2;1;1;211;Other
1210;217;1;1338,0;2;1;1;211;Other
1213;220;1;4086,0;2;1;1;211;Other
1214;303;1;2263,0;1;1;1;111;Other
1215;30;1;2093,0;4;1;1;411;Other
1217;299;1;14627,0;1;1;3;113;Other
1218;179;2;21518,0;2;3;4;234;Other
1220;353;1;1493,0;1;1;1;111;Other
1221;95;2;11700,0;3;3;3;333;Other
1222;118;1;4163,0;3;1;1;311;Other
1226;188;2;12221,0;2;3;3;233;Other
1228;270;1;7086,0;1;1;2;112;Other
1231;17;2;14852,0;4;3;3;433;Other
1233;248;1;642,0;1;1;1;111;Other
1234;285;2;20511,0;1;3;4;134;Other
1239;208;2;3404,0;2;3;1;231;Other
1240;94;1;11292,0;3;1;2;312;Other
1241;183;1;3531,0;2;1;1;211;Other
1242;172;1;6708,0;2;1;2;212;Other
1243;288;1;12353,0;1;1;3;113;Other
1244;50;2;10473,0;4;3;2;432;Loyal
1245;39;3;11045,0;4;4;2;442;Loyal
1246;83;2;25378,0;3;3;4;334;Other
1247;119;1;10133,0;3;1;2;312;Other
1248;41;2;10446,0;4;3;2;432;Loyal
1249;96;3;12172,0;3;4;3;343;Other
1255;145;2;11414,0;2;3;2;232;Other
1257;320;2;10589,0;1;3;2;132;Other
1259;38;1;9242,0;4;1;2;412;Other
1260;319;1;1576,0;1;1;1;111;Other
1261;350;1;1648,0;1;1;1;111;Other
1267;76;1;13612,0;3;1;3;313;Other
1268;97;1;6255,0;3;1;1;311;Other
1269;143;2;22916,0;2;3;4;234;Other
1270;243;1;7209,0;1;1;2;112;Other
1271;74;2;13118,0;3;3;3;333;Other
1272;238;1;1585,0;1;1;1;111;Other
1273;134;2;24393,0;3;3;4;334;Other
1276;142;1;6367,0;2;1;1;211;Other
1277;65;1;3078,0;3;1;1;311;Other
1278;8;2;13923,0;4;3;3;433;Other
1279;85;1;9689,0;3;1;2;312;Other
1280;12;4;31937,0;4;4;4;444;Champions
1281;7;3;33162,0;4;4;4;444;Champions
1282;268;1;14315,0;1;1;3;113;Other
1283;118;2;12775,0;3;3;3;333;Other
1284;281;1;10661,0;1;1;2;112;Other
1286;192;1;6403,0;2;1;1;211;Other
1287;65;1;11706,0;3;1;3;313;Other
1288;57;2;27165,0;4;3;4;434;Champions
1290;96;2;14210,0;3;3;3;333;Other
1291;227;1;4706,0;2;1;1;211;Other
1293;312;2;5029,0;1;3;1;131;Other
1296;10;2;10832,0;4;3;2;432;Loyal
1297;77;4;19237,0;3;4;4;344;Champions
1300;167;2;13511,0;2;3;3;233;Other
1301;25;2;20495,0;4;3;4;434;Champions
1302;169;2;3626,0;2;3;1;231;Other
1304;164;1;8157,0;2;1;2;212;Other
1307;352;1;4107,0;1;1;1;111;Other
1308;125;1;1297,0;3;1;1;311;Other
1309;8;2;14233,0;4;3;3;433;Other
1310;95;2;19344,0;3;3;4;334;Other
1311;35;4;11694,0;4;4;3;443;Champions
1312;85;3;24532,0;3;4;4;344;Champions
1313;220;1;9701,0;2;1;2;212;Other
1314;50;1;9181,0;4;1;2;412;Other
1315;77;2;17521,0;3;3;4;334;Other
1317;105;2;13197,0;3;3;3;333;Other
1318;303;1;7991,0;1;1;2;112;Other
1319;209;2;19860,0;2;3;4;234;Other
1320;219;1;9059,0;2;1;2;212;Other
1321;222;1;14018,0;2;1;3;213;Other
1322;7;2;15994,0;4;3;3;433;Other
1323;348;1;9391,0;1;1;2;112;Other
1325;9;2;20002,0;4;3;4;434;Champions
1329;104;1;12050,0;3;1;3;313;Other
1330;86;1;3842,0;3;1;1;311;Other
1332;112;2;17450,0;3;3;4;334;Other
1333;118;2;8407,0;3;3;2;332;Other
1334;268;1;7228,0;1;1;2;112;Other
1335;83;2;8492,0;3;3;2;332;Other
1336;65;1;10109,0;3;1;2;312;Other
1338;30;3;17096,0;4;4;4;444;Champions
1341;315;1;14364,0;1;1;3;113;Other
1342;139;1;13151,0;3;1;3;313;Other
1344;336;1;504,0;1;1;1;111;Other
1345;308;1;3551,0;1;1;1;111;Other
1346;282;2;23323,0;1;3;4;134;Other
1347;83;2;5957,0;3;3;1;331;Other
1349;6;1;8441,0;4;1;2;412;Other
1351;165;2;13045,0;2;3;3;233;Other
1352;50;1;12744,0;4;1;3;413;Other
1353;19;3;38963,0;4;4;4;444;Champions
1354;142;1;9391,0;2;1;2;212;Other
1355;27;2;16925,0;4;3;3;433;Other
1356;71;3;36889,0;3;4;4;344;Champions
1357;202;1;11829,0;2;1;3;213;Other
1358;70;3;34431,0;3;4;4;344;Champions
1360;257;1;3085,0;1;1;1;111;Other
1361;7;5;23722,0;4;4;4;444;Champions
1362;62;1;14896,0;4;1;3;413;Other
1363;264;1;7986,0;1;1;2;112;Other
1364;138;3;10622,0;3;4;2;342;Other
1366;118;1;11582,0;3;1;3;313;Other
1367;271;1;13285,0;1;1;3;113;Other
1368;186;1;9602,0;2;1;2;212;Other
1369;171;1;10316,0;2;1;2;212;Other
1370;88;2;15496,0;3;3;3;333;Other
1372;357;1;2719,0;1;1;1;111;Other
1373;52;1;11650,0;4;1;3;413;Other
1376;356;1;3189,0;1;1;1;111;Other
1377;364;1;12875,0;1;1;3;113;Other
1378;5;2;17535,0;4;3;4;434;Champions
1379;36;4;16545,0;4;4;3;443;Champions
1380;72;2;16006,0;3;3;3;333;Other
1381;155;4;28428,0;2;4;4;244;Other
1382;161;2;13229,0;2;3;3;233;Other
1383;124;2;25900,0;3;3;4;334;Other
1384;66;1;13380,0;3;1;3;313;Other
1385;264;1;10052,0;1;1;2;112;Other
1386;112;1;14077,0;3;1;3;313;Other
1387;278;1;6408,0;1;1;1;111;Other
1388;220;1;7175,0;2;1;2;212;Other
1389;279;1;13025,0;1;1;3;113;Other
1390;172;2;21592,0;2;3;4;234;Other
1392;266;2;16321,0;1;3;3;133;Other
1393;16;1;1010,0;4;1;1;411;Other
1395;199;1;9817,0;2;1;2;212;Other
1396;166;4;25152,0;2;4;4;244;Other
1397;68;3;37163,0;3;4;4;344;Champions
1399;49;1;5130,0;4;1;1;411;Other
1400;77;1;5298,0;3;1;1;311;Other
1402;180;1;2259,0;2;1;1;211;Other
1403;121;1;11807,0;3;1;3;313;Other
1405;170;1;6542,0;2;1;2;212;Other
1406;53;2;15472,0;4;3;3;433;Other
1407;64;3;37025,0;3;4;4;344;Champions
1408;55;2;17396,0;4;3;4;434;Champions
1409;180;1;9842,0;2;1;2;212;Other
1410;255;4;35819,0;1;4;4;144;Other
1413;137;1;2988,0;3;1;1;311;Other
1418;302;2;19863,0;1;3;4;134;Other
1419;351;1;969,0;1;1;1;111;Other
1423;147;1;4806,0;2;1;1;211;Other
1425;145;1;6355,0;2;1;1;211;Other
1427;221;1;8978,0;2;1;2;212;Other
1429;53;3;13402,0;4;4;3;443;Champions
1430;43;1;6855,0;4;1;2;412;Other
1431;178;2;25718,0;2;3;4;234;Other
1432;83;2;13828,0;3;3;3;333;Other
1434;134;1;8772,0;3;1;2;312;Other
1435;267;1;8839,0;1;1;2;112;Other
1438;216;3;13155,0;2;4;3;243;Other
1440;215;1;14904,0;2;1;3;213;Other
1442;212;2;17459,0;2;3;4;234;Other
1444;129;1;1275,0;3;1;1;311;Other
1445;280;1;12678,0;1;1;3;113;Other
1448;183;3;16197,0;2;4;3;243;Other
1449;6;3;25953,0;4;4;4;444;Champions
1450;14;2;22665,0;4;3;4;434;Champions
1451;141;2;22451,0;2;3;4;234;Other
1452;14;1;12508,0;4;1;3;413;Other
1453;73;1;7538,0;3;1;2;312;Other
1454;190;4;15197,0;2;4;3;243;Other
1455;305;1;8154,0;1;1;2;112;Other
1456;27;1;10809,0;4;1;2;412;Other
1457;93;1;685,0;3;1;1;311;Other
1459;2;1;10363,0;4;1;2;412;Other
1460;256;1;911,0;1;1;1;111;Other
1462;181;2;17107,0;2;3;4;234;Other
1464;189;2;17893,0;2;3;4;234;Other
1465;69;1;14010,0;3;1;3;313;Other
1466;138;1;13898,0;3;1;3;313;Other
1467;195;2;20298,0;2;3;4;234;Other
1468;190;1;12725,0;2;1;3;213;Other
1470;224;1;13401,0;2;1;3;213;Other
1473;194;2;4852,0;2;3;1;231;Other
1474;202;1;3245,0;2;1;1;211;Other
1475;214;1;9151,0;2;1;2;212;Other
1476;210;2;16500,0;2;3;3;233;Other
1477;100;3;15268,0;3;4;3;343;Other
1482;229;2;14233,0;2;3;3;233;Other
1484;57;1;1569,0;4;1;1;411;Other
1486;113;1;4561,0;3;1;1;311;Other
1487;143;1;4876,0;2;1;1;211;Other
1488;107;2;15482,0;3;3;3;333;Other
1489;66;2;14901,0;3;3;3;333;Other
1490;11;1;6373,0;4;1;1;411;Other
1491;170;1;7952,0;2;1;2;212;Other
1492;13;2;15499,0;4;3;3;433;Other
1493;144;1;12316,0;2;1;3;213;Other
1496;84;1;11142,0;3;1;2;312;Other
1499;231;2;19015,0;2;3;4;234;Other
1501;27;2;16438,0;4;3;3;433;Other
1504;80;2;27169,0;3;3;4;334;Other
1505;80;1;1399,0;3;1;1;311;Other
1508;196;1;6018,0;2;1;1;211;Other
1510;317;1;6985,0;1;1;2;112;Other
1511;43;2;14775,0;4;3;3;433;Other
1513;85;2;24280,0;3;3;4;334;Other
1516;243;1;11100,0;1;1;2;112;Other
1517;357;1;5532,0;1;1;1;111;Other
1518;81;1;9228,0;3;1;2;312;Other
1519;332;1;3497,0;1;1;1;111;Other
1520;30;1;9437,0;4;1;2;412;Other
1521;202;1;10839,0;2;1;2;212;Other
1522;93;2;11976,0;3;3;3;333;Other
1523;10;2;12128,0;4;3;3;433;Other
1525;49;1;14516,0;4;1;3;413;Other
1528;275;1;4483,0;1;1;1;111;Other
1529;50;2;4087,0;4;3;1;431;Loyal
1530;81;4;31720,0;3;4;4;344;Champions
1532;296;1;12348,0;1;1;3;113;Other
1533;155;1;4803,0;2;1;1;211;Other
1534;260;2;19502,0;1;3;4;134;Other
1535;143;2;21534,0;2;3;4;234;Other
1537;174;2;16584,0;2;3;3;233;Other
1539;131;2;6840,0;3;3;2;332;Other
1543;214;1;2350,0;2;1;1;211;Other
1544;239;1;4099,0;1;1;1;111;Other
1545;93;2;22541,0;3;3;4;334;Other
1547;222;2;13812,0;2;3;3;233;Other
1548;205;1;3410,0;2;1;1;211;Other
1549;31;2;16946,0;4;3;3;433;Other
1550;34;2;5669,0;4;3;1;431;Loyal
1551;309;1;554,0;1;1;1;111;Other
1552;71;2;16482,0;3;3;3;333;Other
1553;112;1;3407,0;3;1;1;311;Other
1554;191;1;2082,0;2;1;1;211;Other
1556;149;3;16109,0;2;4;3;243;Other
1558;55;1;5010,0;4;1;1;411;Other
1559;174;1;2745,0;2;1;1;211;Other
1560;49;1;4907,0;4;1;1;411;Other
1561;60;2;27542,0;4;3;4;434;Champions
1563;291;1;6607,0;1;1;2;112;Other
1564;61;2;9664,0;4;3;2;432;Loyal
1565;39;3;13389,0;4;4;3;443;Champions
1567;18;2;11343,0;4;3;2;432;Loyal
1568;89;3;26347,0;3;4;4;344;Champions
1569;217;3;35621,0;2;4;4;244;Other
1570;126;2;23767,0;3;3;4;334;Other
1571;100;4;35071,0;3;4;4;344;Champions
1572;146;2;13521,0;2;3;3;233;Other
1573;363;1;5271,0;1;1;1;111;Other
1575;167;1;10693,0;2;1;2;212;Other
1576;153;1;13503,0;2;1;3;213;Other
1577;102;1;5141,0;3;1;1;311;Other
1579;357;1;13038,0;1;1;3;113;Other
1580;199;1;8105,0;2;1;2;212;Other
1584;80;2;19860,0;3;3;4;334;Other
1585;151;1;8897,0;2;1;2;212;Other
1587;89;1;14557,0;3;1;3;313;Other
1588;199;1;3208,0;2;1;1;211;Other
1589;23;2;19768,0;4;3;4;434;Champions
1590;96;2;15015,0;3;3;3;333;Other
1591;49;6;58293,0;4;4;4;444;Champions
1592;14;4;19646,0;4;4;4;444;Champions
1593;285;1;728,0;1;1;1;111;Other
1595;148;2;12172,0;2;3;3;233;Other
1597;219;1;13351,0;2;1;3;213;Other
1598;19;1;8693,0;4;1;2;412;Other
1599;6;3;16112,0;4;4;3;443;Champions
1600;175;2;23914,0;2;3;4;234;Other
1601;46;1;7975,0;4;1;2;412;Other
1602;231;1;8421,0;2;1;2;212;Other
1604;334;1;7294,0;1;1;2;112;Other
1605;285;1;3240,0;1;1;1;111;Other
1607;178;1;9536,0;2;1;2;212;Other
1608;89;2;7354,0;3;3;2;332;Other
1609;158;2;14037,0;2;3;3;233;Other
1613;100;1;11816,0;3;1;3;313;Other
1614;200;2;10153,0;2;3;2;232;Other
1615;15;3;19349,0;4;4;4;444;Champions
1616;2;2;14739,0;4;3;3;433;Other
1617;181;1;11542,0;2;1;2;212;Other
1618;329;1;5798,0;1;1;1;111;Other
1619;282;2;19072,0;1;3;4;134;Other
1620;142;2;19203,0;2;3;4;234;Other
1621;339;1;6230,0;1;1;1;111;Other
1622;261;1;5161,0;1;1;1;111;Other
1623;138;2;14864,0;3;3;3;333;Other
1624;49;1;3240,0;4;1;1;411;Other
1625;166;1;12567,0;2;1;3;213;Other
1626;97;2;23070,0;3;3;4;334;Other
1627;355;1;12036,0;1;1;3;113;Other
1628;233;1;1645,0;2;1;1;211;Other
1630;49;3;17531,0;4;4;4;444;Champions
1631;26;2;16160,0;4;3;3;433;Other
1633;189;2;3564,0;2;3;1;231;Other
1634;213;1;6071,0;2;1;1;211;Other
1635;54;2;20153,0;4;3;4;434;Champions
1636;360;1;14826,0;1;1;3;113;Other
1638;162;1;8908,0;2;1;2;212;Other
1639;231;1;6739,0;2;1;2;212;Other
1640;16;2;19947,0;4;3;4;434;Champions
1641;311;1;8811,0;1;1;2;112;Other
1642;43;3;19618,0;4;4;4;444;Champions
1643;214;1;2214,0;2;1;1;211;Other
1644;174;1;5428,0;2;1;1;211;Other
1646;231;1;1197,0;2;1;1;211;Other
1647;71;1;6328,0;3;1;1;311;Other
1649;152;2;23731,0;2;3;4;234;Other
1650;234;1;2051,0;2;1;1;211;Other
1651;51;3;32871,0;4;4;4;444;Champions
1652;308;1;7734,0;1;1;2;112;Other
1653;328;1;6706,0;1;1;2;112;Other
1655;84;2;13313,0;3;3;3;333;Other
1657;51;1;3508,0;4;1;1;411;Other
1658;161;2;16501,0;2;3;3;233;Other
1659;28;1;5540,0;4;1;1;411;Other
1660;62;4;30606,0;4;4;4;444;Champions
1661;86;2;22692,0;3;3;4;334;Other
1662;112;2;19612,0;3;3;4;334;Other
1663;7;1;10557,0;4;1;2;412;Other
1664;79;1;974,0;3;1;1;311;Other
1665;162;1;13595,0;2;1;3;213;Other
1666;166;1;14673,0;2;1;3;213;Other
1667;101;1;1517,0;3;1;1;311;Other
1668;188;1;5570,0;2;1;1;211;Other
1669;67;2;12638,0;3;3;3;333;Other
1672;145;1;7291,0;2;1;2;212;Other
1673;232;1;14463,0;2;1;3;213;Other
1674;26;1;8185,0;4;1;2;412;Other
1678;185;2;17431,0;2;3;4;234;Other
1679;258;1;6996,0;1;1;2;112;Other
1680;151;1;2218,0;2;1;1;211;Other
1681;194;3;14995,0;2;4;3;243;Other
1682;261;1;10574,0;1;1;2;112;Other
1683;326;2;17902,0;1;3;4;134;Other
1685;247;3;27985,0;1;4;4;144;Other
1686;47;1;13250,0;4;1;3;413;Other
1687;174;2;8010,0;2;3;2;232;Other
1688;207;2;16336,0;2;3;3;233;Other
1689;139;1;13021,0;3;1;3;313;Other
1690;89;2;13185,0;3;3;3;333;Other
1691;184;1;8290,0;2;1;2;212;Other
1692;332;1;13278,0;1;1;3;113;Other
1693;62;2;22345,0;4;3;4;434;Champions
1694;169;2;15207,0;2;3;3;233;Other
1695;134;3;16926,0;3;4;3;343;Other
1696;43;3;17659,0;4;4;4;444;Champions
1699;309;1;8153,0;1;1;2;112;Other
1700;223;1;10477,0;2;1;2;212;Other
1701;25;3;26876,0;4;4;4;444;Champions
1702;183;1;14315,0;2;1;3;213;Other
1703;190;2;16905,0;2;3;3;233;Other
1704;172;3;13846,0;2;4;3;243;Other
1705;300;1;13793,0;1;1;3;113;Other
1707;210;2;12412,0;2;3;3;233;Other
1708;56;3;21766,0;4;4;4;444;Champions
1709;15;1;804,0;4;1;1;411;Other
1711;346;1;4600,0;1;1;1;111;Other
1712;152;1;7130,0;2;1;2;212;Other
1715;32;2;8219,0;4;3;2;432;Loyal
1716;365;1;14564,0;1;1;3;113;Other
1718;68;1;7504,0;3;1;2;312;Other
1719;201;1;12132,0;2;1;3;213;Other
1720;159;2;13321,0;2;3;3;233;Other
1722;327;1;4311,0;1;1;1;111;Other
1723;23;1;5348,0;4;1;1;411;Other
1725;188;1;3458,0;2;1;1;211;Other
1726;26;3;28135,0;4;4;4;444;Champions
1727;119;2;15675,0;3;3;3;333;Other
1730;53;3;22331,0;4;4;4;444;Champions
1731;184;1;1708,0;2;1;1;211;Other
1732;347;1;3090,0;1;1;1;111;Other
1733;331;1;6179,0;1;1;1;111;Other
1734;275;1;10376,0;1;1;2;112;Other
1735;141;2;15663,0;2;3;3;233;Other
1736;264;1;13033,0;1;1;3;113;Other
1738;151;1;10565,0;2;1;2;212;Other
1739;40;3;17119,0;4;4;4;444;Champions
1740;197;1;7161,0;2;1;2;212;Other
1741;182;1;8400,0;2;1;2;212;Other
1742;133;2;23315,0;3;3;4;334;Other
1744;84;1;8792,0;3;1;2;312;Other
1747;208;2;5845,0;2;3;1;231;Other
1748;163;1;13385,0;2;1;3;213;Other
1750;154;2;3608,0;2;3;1;231;Other
1751;281;1;11796,0;1;1;3;113;Other
1752;21;2;6638,0;4;3;2;432;Loyal
1754;49;4;12131,0;4;4;3;443;Champions
1755;74;3;27971,0;3;4;4;344;Champions
1757;240;1;4630,0;1;1;1;111;Other
1759;38;2;23738,0;4;3;4;434;Champions
1761;109;2;17133,0;3;3;4;334;Other
1762;231;2;12932,0;2;3;3;233;Other
1763;59;2;18531,0;4;3;4;434;Champions
1767;92;3;21886,0;3;4;4;344;Champions
1768;5;5;43523,0;4;4;4;444;Champions
1770;203;1;3908,0;2;1;1;211;Other
1771;26;2;15262,0;4;3;3;433;Other
