article_id;sku;product_type_name;colour_group_name;size;price;cost;margin;warehouse;sold_count;current_stock;stock_value
271;CNB28840;Coat;Pink;54;9351,0;5123,0;4228,0;Москва (Центральный);6;0;0,0
272;BYX50939;Sweater;Green;40;14084,0;6474,0;7610,0;Москва (Центральный);9;3;19422,0
273;PTS30128;Shirt;Red;46;8328,0;4078,0;4250,0;Москва (Центральный);6;2;8156,0
274;KXI71975;Dress;Purple;40;7697,0;3578,0;4119,0;Москва (Центральный);6;1;3578,0
275;ZBL83793;Trousers;Beige;40;2046,0;863,0;1183,0;Москва (Центральный);7;2;1726,0
276;UAH94394;Dress;Purple;42;7685,0;3715,0;3970,0;Москва (Центральный);6;1;3715,0
277;RRC67701;Jeans;Red;48;4073,0;2252,0;1821,0;Москва (Центральный);6;2;4504,0
278;SQT31033;Blouse;White;44;4446,0;2130,0;2316,0;Москва (Центральный);10;2;4260,0
279;HDE45403;Jacket;Purple;48;1828,0;969,0;859,0;Москва (Центральный);7;1;969,0
280;CPI32309;Dress;Grey;46;14278,0;7878,0;6400,0;Москва (Центральный);6;0;0,0
281;XZO13134;Sweater;Green;52;11497,0;5341,0;6156,0;Москва (Центральный);10;2;10682,0
282;BLK40226;Jacket;Pink;40;10538,0;5896,0;4642,0;Москва (Центральный);7;2;11792,0
283;PFC39368;Trousers;Purple;40;7597,0;3554,0;4043,0;Москва (Центральный);14;3;10662,0
284;IIV89139;Coat;Brown;52;14991,0;6764,0;8227,0;Москва (Центральный);2;21;142044,0
285;FIZ92645;Coat;Green;42;992,0;441,0;551,0;Москва (Центральный);9;2;882,0
286;GJV31555;Blouse;White;48;13904,0;6117,0;7787,0;Москва (Центральный);2;29;177393,0
287;ROY47426;Trousers;Blue;44;11303,0;6188,0;5115,0;Москва (Центральный);8;2;12376,0
288;VUK46267;Trousers;Grey;50;8075,0;4663,0;3412,0;Москва (Центральный);3;8;37304,0
289;UBZ44596;Sweater;Yellow;42;3835,0;1711,0;2124,0;Москва (Центральный);4;10;17110,0
290;OUJ85607;Blouse;Navy Blue;46;10596,0;4419,0;6177,0;Москва (Центральный);7;2;8838,0
291;RJQ09637;Coat;Black;50;5072,0;2347,0;2725,0;Москва (Центральный);8;1;2347,0
292;ZLA25555;Skirt;White;48;5122,0;2723,0;2399,0;Москва (Центральный);6;1;2723,0
293;LKU55301;Trousers;Brown;50;854,0;405,0;449,0;Москва (Центральный);7;1;405,0
294;KZD91342;Coat;White;56;3189,0;1626,0;1563,0;Москва (Центральный);6;0;0,0
295;MML63381;Blouse;Blue;50;1515,0;832,0;683,0;Москва (Центральный);11;2;1664,0
296;WQR19211;Dress;Green;40;6328,0;3048,0;3280,0;Москва (Центральный);4;32;97536,0
297;OYG41640;Sweater;Beige;50;4439,0;2663,0;1776,0;Москва (Центральный);6;0;0,0
298;PFP37278;Jeans;Blue;40;5377,0;2471,0;2906,0;Москва (Центральный);3;38;93898,0
299;BCW13428;Dress;Navy Blue;42;2102,0;1252,0;850,0;Москва (Центральный);2;7;8764,0
300;NQP65386;Shirt;Green;40;10876,0;4792,0;6084,0;Москва (Центральный);5;0;0,0
301;VSH60113;Jacket;Beige;40;14822,0;6258,0;8564,0;Москва (Центральный);11;2;12516,0
302;ESN41316;Jeans;Yellow;42;10355,0;5697,0;4658,0;Москва (Центральный);11;2;11394,0
303;SQZ54134;Jacket;Purple;50;11902,0;6433,0;5469,0;Москва (Центральный);9;0;0,0
304;BJA18954;Coat;Navy Blue;52;13247,0;7448,0;5799,0;Москва (Центральный);3;11;81928,0
305;RKV40072;Trousers;Blue;44;2922,0;1370,0;1552,0;Москва (Центральный);6;2;2740,0
306;HNE47751;Sweater;Pink;44;14170,0;8306,0;5864,0;Москва (Центральный);3;10;83060,0
307;CUV38075;Trousers;Beige;42;6069,0;2573,0;3496,0;Москва (Центральный);8;2;5146,0
308;ZCV72943;Blouse;Green;50;12480,0;5068,0;7412,0;Москва (Центральный);6;1;5068,0
309;VLZ72853;Coat;Red;44;13315,0;6126,0;7189,0;Москва (Центральный);9;3;18378,0
310;SQE12203;Dress;Brown;42;3021,0;1690,0;1331,0;Москва (Центральный);9;3;5070,0
311;HOI72289;Trousers;Navy Blue;54;10592,0;5662,0;4930,0;Москва (Центральный);5;1;5662,0
312;RCZ79981;Blouse;Navy Blue;40;3754,0;1829,0;1925,0;Москва (Центральный);8;2;3658,0
313;WGS87645;Jeans;Green;44;13476,0;6081,0;7395,0;Москва (Центральный);8;2;12162,0
314;GKL68052;Jeans;Purple;48;6172,0;2542,0;3630,0;Москва (Центральный);11;3;7626,0
315;YJY30777;Jeans;White;42;1143,0;534,0;609,0;Москва (Центральный);9;1;534,0
316;LRJ05242;Jeans;Beige;44;5271,0;2593,0;2678,0;Москва (Центральный);13;4;10372,0
317;GVI55436;Trousers;Pink;44;6423,0;3452,0;2971,0;Москва (Центральный);5;0;0,0
318;BCU41840;Jacket;White;48;1207,0;639,0;568,0;Москва (Центральный);5;0;0,0
319;YFR16192;Jacket;White;48;14876,0;8769,0;6107,0;Москва (Центральный);7;2;17538,0
320;RGJ91336;Blouse;Navy Blue;42;12458,0;5233,0;7225,0;Москва (Центральный);5;1;5233,0
321;GRS04126;Sweater;Black;44;8703,0;4067,0;4636,0;Москва (Центральный);3;9;36603,0
322;ASV94103;Sweater;Purple;40;4057,0;2014,0;2043,0;Москва (Центральный);8;1;2014,0
323;SCI81771;Jeans;Blue;44;13986,0;7470,0;6516,0;Москва (Центральный);9;3;22410,0
324;ZDN06476;Skirt;Green;48;3244,0;1619,0;1625,0;Москва (Центральный);10;3;4857,0
325;DKR80175;Jeans;Grey;42;924,0;538,0;386,0;Москва (Центральный);8;2;1076,0
326;JZI12056;Jacket;White;42;11281,0;5886,0;5395,0;Москва (Центральный);8;2;11772,0
327;PUR86355;Coat;Purple;42;3300,0;1346,0;1954,0;Москва (Центральный);13;2;2692,0
328;THB89414;Dress;White;48;2180,0;922,0;1258,0;Москва (Центральный);7;2;1844,0
329;PNZ99185;Blouse;Red;42;2363,0;1301,0;1062,0;Москва (Центральный);7;2;2602,0
330;JRT97002;Jeans;Yellow;52;14463,0;7856,0;6607,0;Москва (Центральный);5;1;7856,0
331;BBU56547;Jacket;Blue;54;1986,0;855,0;1131,0;Москва (Центральный);3;39;33345,0
332;CNQ23528;Shirt;Purple;40;1484,0;611,0;873,0;Москва (Центральный);5;0;0,0
333;NKQ86067;Skirt;Pink;50;10774,0;5557,0;5217,0;Москва (Центральный);10;1;5557,0
334;WBC44637;Sweater;White;52;1163,0;613,0;550,0;Москва (Центральный);2;12;7356,0
335;TDS71957;Shirt;Blue;46;9890,0;4224,0;5666,0;Москва (Центральный);10;3;12672,0
336;SED72870;Coat;Black;54;1452,0;718,0;734,0;Москва (Центральный);4;9;6462,0
337;UHB75043;Blouse;Grey;42;4161,0;1919,0;2242,0;Москва (Центральный);1;10;19190,0
338;MOJ21572;Trousers;Black;48;14958,0;8769,0;6189,0;Москва (Центральный);3;14;122766,0
339;NBW24319;Jeans;Grey;48;2873,0;1275,0;1598,0;Москва (Центральный);7;1;1275,0
340;WOX74347;Shirt;Blue;44;12679,0;6931,0;5748,0;Москва (Центральный);13;3;20793,0
341;HCJ59189;Blouse;Yellow;46;14288,0;7196,0;7092,0;Москва (Центральный);8;2;14392,0
342;YBM28350;Jacket;Green;46;13688,0;5507,0;8181,0;Москва (Центральный);7;2;11014,0
343;FOH64547;Skirt;Green;44;11521,0;5800,0;5721,0;Москва (Центральный);9;1;5800,0
344;FXT20423;Dress;Pink;42;5151,0;2163,0;2988,0;Москва (Центральный);10;1;2163,0
345;VWY06871;Blouse;Beige;46;951,0;506,0;445,0;Москва (Центральный);6;0;0,0
346;NGM09709;Trousers;Purple;46;13033,0;6687,0;6346,0;Москва (Центральный);6;0;0,0
347;XNS39001;Jeans;Green;52;13095,0;5265,0;7830,0;Москва (Центральный);6;1;5265,0
348;VBO49223;Trousers;Red;54;11535,0;5086,0;6449,0;Москва (Центральный);4;32;162752,0
349;UST32027;Jacket;Brown;46;13722,0;7619,0;6103,0;Москва (Центральный);11;1;7619,0
350;PEE44592;Jeans;Grey;50;518,0;236,0;282,0;Москва (Центральный);6;1;236,0
351;IGD16860;Shirt;Pink;40;6739,0;3369,0;3370,0;Москва (Центральный);5;1;3369,0
352;VIC23562;Skirt;Green;44;8939,0;4133,0;4806,0;Москва (Центральный);8;2;8266,0
353;ZAK47248;Dress;White;42;668,0;390,0;278,0;Москва (Центральный);5;1;390,0
354;DAV91836;Skirt;Beige;46;4729,0;2399,0;2330,0;Москва (Центральный);6;2;4798,0
355;QPG80094;Skirt;Purple;44;13663,0;7368,0;6295,0;Москва (Центральный);11;1;7368,0
356;DXV30415;Sweater;Yellow;50;2616,0;1090,0;1526,0;Москва (Центральный);6;1;1090,0
357;VKA61212;Skirt;Blue;42;9463,0;3862,0;5601,0;Москва (Центральный);4;31;119722,0
358;WAQ22450;Sweater;Yellow;42;642,0;290,0;352,0;Москва (Центральный);1;32;9280,0
359;HDF85687;Dress;Black;46;1774,0;819,0;955,0;Москва (Центральный);8;2;1638,0
360;ZUJ54953;Skirt;Pink;42;5170,0;2779,0;2391,0;Москва (Центральный);9;2;5558,0
361;EIF87095;Trousers;Brown;46;12411,0;6377,0;6034,0;Москва (Центральный);7;1;6377,0
362;TZZ16289;Dress;Red;50;14297,0;6790,0;7507,0;Москва (Центральный);8;1;6790,0
363;BZF87388;Jeans;Grey;54;14075,0;7471,0;6604,0;Москва (Центральный);10;1;7471,0
364;EPU69079;Jeans;Navy Blue;42;10781,0;4665,0;6116,0;Москва (Центральный);9;1;4665,0
365;OOE98434;Shirt;Purple;52;5422,0;2238,0;3184,0;Москва (Центральный);8;2;4476,0
366;CGF50921;Shirt;Pink;50;8519,0;4864,0;3655,0;Москва (Центральный);8;1;4864,0
367;SXV30597;Blouse;Yellow;50;1091,0;559,0;532,0;Москва (Центральный);6;1;559,0
368;WWY39313;Trousers;Grey;48;1375,0;729,0;646,0;Москва (Центральный);11;3;2187,0
369;DEY79619;Jeans;Brown;52;13141,0;6064,0;7077,0;Москва (Центральный);10;1;6064,0
370;SYU25136;Shirt;Grey;52;11292,0;5357,0;5935,0;Москва (Центральный);7;1;5357,0
371;DSY93990;Blouse;Pink;44;2844,0;1184,0;1660,0;Москва (Центральный);4;22;26048,0
372;PXZ25917;Skirt;Navy Blue;44;5319,0;3039,0;2280,0;Москва (Центральный);7;2;6078,0
373;GZE80768;Blouse;Red;48;1682,0;872,0;810,0;Москва (Центральный);7;2;1744,0
374;LGG02103;Skirt;Black;46;944,0;393,0;551,0;Москва (Центральный);8;2;786,0
375;TZW43514;Dress;Brown;46;13090,0;7342,0;5748,0;Москва (Центральный);6;1;7342,0
376;WQR10823;Jacket;Yellow;46;5516,0;2696,0;2820,0;Москва (Центральный);4;6;16176,0
377;YBE37580;Sweater;Red;40;8378,0;4633,0;3745,0;Москва (Центральный);3;38;176054,0
378;PPM09181;Shirt;White;46;926,0;373,0;553,0;Москва (Центральный);5;1;373,0
379;CFE67722;Trousers;Blue;52;9167,0;3719,0;5448,0;Москва (Центральный);9;3;11157,0
380;GBO81342;Blouse;Pink;46;9089,0;3946,0;5143,0;Москва (Центральный);11;4;15784,0
381;RPF01208;Blouse;Navy Blue;40;9533,0;4215,0;5318,0;Москва (Центральный);9;3;12645,0
382;IKM60518;Blouse;Blue;50;11752,0;6496,0;5256,0;Москва (Центральный);5;1;6496,0
383;JLG42207;Coat;White;50;9672,0;5236,0;4436,0;Москва (Центральный);9;3;15708,0
384;RCI59558;Jacket;Beige;50;1502,0;786,0;716,0;Москва (Центральный);5;0;0,0
385;VKN84840;Sweater;Blue;52;8902,0;5136,0;3766,0;Москва (Центральный);5;1;5136,0
386;XSN98661;Skirt;Beige;46;9956,0;4475,0;5481,0;Москва (Центральный);7;2;8950,0
387;TEZ98149;Trousers;Green;40;12941,0;7517,0;5424,0;Москва (Центральный);8;1;7517,0
388;LZQ82990;Sweater;Blue;52;9181,0;5342,0;3839,0;Москва (Центральный);5;0;0,0
389;KKI24876;Blouse;Brown;42;6909,0;3364,0;3545,0;Москва (Центральный);7;1;3364,0
390;NKK15799;Jeans;Blue;44;6748,0;2827,0;3921,0;Москва (Центральный);10;1;2827,0
391;OCH53434;Dress;Pink;46;4162,0;2270,0;1892,0;Москва (Центральный);4;21;47670,0
392;PAH16608;Jeans;Green;48;9280,0;4337,0;4943,0;Москва (Центральный);4;33;143121,0
393;IGT98083;Dress;Yellow;46;12740,0;7121,0;5619,0;Москва (Центральный);7;1;7121,0
394;HMS08194;Skirt;Blue;50;3485,0;1508,0;1977,0;Москва (Центральный);7;1;1508,0
395;VHK61287;Trousers;Green;42;2283,0;1160,0;1123,0;Москва (Центральный);5;1;1160,0
396;TWV51351;Dress;Pink;48;2271,0;1139,0;1132,0;Москва (Центральный);6;2;2278,0
397;WWA18824;Jacket;Red;46;1998,0;839,0;1159,0;Москва (Центральный);8;1;839,0
398;XSH85610;Shirt;Navy Blue;44;14806,0;6998,0;7808,0;Москва (Центральный);2;36;251928,0
399;JPE85318;Trousers;Beige;52;5185,0;2162,0;3023,0;Москва (Центральный);9;2;4324,0
400;TRH31598;Sweater;White;46;7976,0;3932,0;4044,0;Москва (Центральный);9;1;3932,0
401;QRG40770;Skirt;Blue;42;2525,0;1436,0;1089,0;Москва (Центральный);8;2;2872,0
402;XQP02839;Coat;Green;54;2855,0;1296,0;1559,0;Москва (Центральный);6;1;1296,0
403;QLJ32468;Sweater;Pink;52;2764,0;1528,0;1236,0;Москва (Центральный);10;3;4584,0
404;KCN68366;Skirt;Black;42;4202,0;1835,0;2367,0;Москва (Центральный);7;2;3670,0
405;HCB96827;Trousers;Brown;52;4040,0;2160,0;1880,0;Москва (Центральный);0;58;125280,0
406;XHD78886;Sweater;Purple;40;11644,0;6790,0;4854,0;Москва (Центральный);6;1;6790,0
407;RRS69243;Shirt;Red;50;10309,0;4791,0;5518,0;Москва (Центральный);4;37;177267,0
408;ASO17257;Jacket;Beige;50;10171,0;5900,0;4271,0;Москва (Центральный);6;0;0,0
409;XRN88810;Trousers;Pink;40;14991,0;7512,0;7479,0;Москва (Центральный);7;1;7512,0
410;DGV71630;Dress;Beige;48;6400,0;2966,0;3434,0;Москва (Центральный);6;1;2966,0
411;JTH73228;Jeans;White;50;2082,0;1206,0;876,0;Москва (Центральный);6;2;2412,0
412;MWP90858;Shirt;Pink;42;10180,0;4137,0;6043,0;Москва (Центральный);8;1;4137,0
413;JHB81245;Jeans;Purple;54;5099,0;2068,0;3031,0;Москва (Центральный);8;1;2068,0
414;XLI77461;Skirt;Green;40;9912,0;5154,0;4758,0;Москва (Центральный);6;0;0,0
415;QAH71747;Coat;Red;50;8670,0;4850,0;3820,0;Москва (Центральный);8;2;9700,0
416;CPQ49301;Jeans;Black;46;9149,0;5035,0;4114,0;Москва (Центральный);10;1;5035,0
417;JAI81662;Skirt;Red;50;1561,0;649,0;912,0;Москва (Центральный);8;1;649,0
418;SID35182;Trousers;Red;42;7221,0;4261,0;2960,0;Москва (Центральный);7;2;8522,0
419;HSP38939;Sweater;Pink;48;8027,0;4339,0;3688,0;Москва (Центральный);15;3;13017,0
420;JEY94271;Jeans;White;48;6013,0;3547,0;2466,0;Москва (Центральный);6;1;3547,0
421;TPE36082;Shirt;Grey;50;9315,0;4339,0;4976,0;Москва (Центральный);7;1;4339,0
422;NBZ66064;Trousers;Purple;48;10875,0;5859,0;5016,0;Москва (Центральный);5;1;5859,0
423;JOM16636;Coat;Green;54;6748,0;3860,0;2888,0;Москва (Центральный);12;2;7720,0
424;RHP18171;Jeans;Red;46;9993,0;4758,0;5235,0;Москва (Центральный);8;3;14274,0
425;CCF12527;Jacket;Red;50;7448,0;4416,0;3032,0;Москва (Центральный);7;2;8832,0
426;HBM29306;Shirt;Blue;44;4223,0;1913,0;2310,0;Москва (Центральный);8;2;3826,0
427;XVR10571;Blouse;Brown;50;8924,0;4133,0;4791,0;Москва (Центральный);6;2;8266,0
428;GGZ24010;Trousers;Blue;40;6299,0;3679,0;2620,0;Москва (Центральный);7;2;7358,0
429;HUI70708;Coat;Brown;50;10376,0;6163,0;4213,0;Москва (Центральный);9;2;12326,0
430;REJ46808;Coat;Black;50;4782,0;2186,0;2596,0;Москва (Центральный);5;1;2186,0
431;EKZ23876;Sweater;Blue;52;14462,0;6179,0;8283,0;Москва (Центральный);9;0;0,0
432;UCS09145;Skirt;Navy Blue;42;8478,0;4678,0;3800,0;Москва (Центральный);10;1;4678,0
433;URE33068;Coat;Green;48;9751,0;5713,0;4038,0;Москва (Центральный);7;1;5713,0
434;ZDX14023;Jeans;Brown;42;12009,0;6246,0;5763,0;Москва (Центральный);9;3;18738,0
435;SRT55963;Jeans;Navy Blue;54;12678,0;6680,0;5998,0;Москва (Центральный);9;1;6680,0
436;NSC62363;Dress;Green;42;3935,0;2174,0;1761,0;Москва (Центральный);11;1;2174,0
437;VOZ06188;Sweater;Yellow;42;12428,0;5352,0;7076,0;Москва (Центральный);11;2;10704,0
438;WBM29026;Jeans;Blue;40;1885,0;1121,0;764,0;Москва (Центральный);6;1;1121,0
439;KGL84841;Coat;Black;48;9006,0;4259,0;4747,0;Москва (Центральный);10;3;12777,0
440;MQC45006;Trousers;Green;50;7357,0;3867,0;3490,0;Москва (Центральный);7;1;3867,0
441;QHN26930;Jacket;Yellow;54;9809,0;4843,0;4966,0;Москва (Центральный);6;1;4843,0
442;FLO64671;Jeans;Beige;40;6168,0;3045,0;3123,0;Москва (Центральный);12;3;9135,0
443;TFI89257;Trousers;Grey;42;4481,0;2422,0;2059,0;Москва (Центральный);5;1;2422,0
444;BED77161;Blouse;Grey;40;6919,0;4144,0;2775,0;Москва (Центральный);10;1;4144,0
445;YKL77149;Coat;Red;44;5446,0;2896,0;2550,0;Москва (Центральный);10;2;5792,0
446;VPU46914;Skirt;Grey;50;8887,0;4966,0;3921,0;Москва (Центральный);7;1;4966,0
447;NBY84591;Shirt;Black;44;1742,0;706,0;1036,0;Москва (Центральный);7;1;706,0
448;PSD36853;Jeans;Purple;40;5189,0;2917,0;2272,0;Москва (Центральный);5;0;0,0
449;ZXT29941;Coat;Black;44;1507,0;693,0;814,0;Москва (Центральный);5;1;693,0
450;KST27879;Jacket;Green;50;1514,0;644,0;870,0;Москва (Центральный);7;1;644,0
451;QFQ23696;Sweater;Pink;48;9938,0;4200,0;5738,0;Москва (Центральный);5;1;4200,0
452;YNS31345;Blouse;White;46;3260,0;1747,0;1513,0;Москва (Центральный);7;0;0,0
453;RKT82885;Trousers;Red;52;5763,0;3455,0;2308,0;Москва (Центральный);3;10;34550,0
454;ADR17122;Shirt;Yellow;46;1372,0;732,0;640,0;Москва (Центральный);11;1;732,0
