customer_id;age;gender;typical_size;city;club_member_status;registration_date
493;52;M;42;Екатеринбург;ACTIVE;2025-01-20
494;47;F;48;Казань;ACTIVE;2025-01-18
495;39;M;46;Челябинск;INACTIVE;2025-02-21
496;34;F;42;Екатеринбург;ACTIVE;2025-01-06
497;39;F;52;СПб;ACTIVE;2025-02-10
498;43;M;56;Новосибирск;INACTIVE;2025-01-02
499;34;F;42;Казань;ACTIVE;2025-02-02
500;20;M;50;Нижний Новгород;PREMIUM;2025-01-19
501;34;M;48;Новосибирск;PREMIUM;2025-02-09
502;39;M;42;Екатеринбург;INACTIVE;2025-04-09
503;23;F;48;Челябинск;ACTIVE;2025-01-17
504;38;F;54;СПб;ACTIVE;2025-01-04
505;28;Unisex;44;Челябинск;ACTIVE;2025-03-11
506;61;M;50;Казань;ACTIVE;2025-02-05
507;39;F;50;Нижний Новгород;ACTIVE;2025-03-07
508;50;M;44;Москва;INACTIVE;2025-01-25
509;66;F;42;Новосибирск;PREMIUM;2025-04-07
510;19;M;56;Екатеринбург;PREMIUM;2025-01-19
511;46;F;46;СПб;INACTIVE;2025-03-09
512;42;Unisex;54;Москва;ACTIVE;2025-02-19
513;66;F;56;Казань;PREMIUM;2025-04-09
514;30;F;46;Москва;INACTIVE;2025-04-04
515;28;F;50;Казань;PREMIUM;2025-02-21
516;66;M;50;Челябинск;INACTIVE;2025-01-20
517;21;M;52;Нижний Новгород;PREMIUM;2025-01-27
518;65;F;50;Челябинск;INACTIVE;2025-03-29
519;34;F;50;Челябинск;ACTIVE;2025-03-06
520;45;F;50;Москва;ACTIVE;2025-02-07
521;47;F;56;Москва;PREMIUM;2025-01-08
522;46;F;42;Нижний Новгород;ACTIVE;2025-02-28
523;37;F;44;Казань;INACTIVE;2025-04-05
524;36;F;46;Новосибирск;INACTIVE;2025-02-09
525;60;F;56;Казань;PREMIUM;2025-01-24
526;23;F;52;СПб;PREMIUM;2025-01-02
527;65;F;56;Челябинск;ACTIVE;2025-01-10
528;39;M;46;Москва;INACTIVE;2025-02-08
529;56;F;50;Челябинск;INACTIVE;2025-04-02
530;31;F;50;Екатеринбург;PREMIUM;2025-02-02
531;66;F;42;Казань;ACTIVE;2025-04-01
532;33;F;52;Казань;INACTIVE;2025-03-07
533;63;F;42;Казань;INACTIVE;2025-01-22
534;23;F;40;Казань;ACTIVE;2025-02-13
535;65;F;50;Нижний Новгород;INACTIVE;2025-02-28
536;41;F;52;Нижний Новгород;PREMIUM;2025-02-20
537;46;F;46;Нижний Новгород;INACTIVE;2025-02-13
538;42;M;54;Новосибирск;PREMIUM;2025-03-20
539;58;M;52;Екатеринбург;INACTIVE;2025-03-16
540;31;F;48;Челябинск;ACTIVE;2025-01-21
541;38;M;50;Челябинск;ACTIVE;2025-01-14
542;23;F;46;Челябинск;INACTIVE;2025-01-22
543;50;M;50;Челябинск;INACTIVE;2025-04-07
544;29;Unisex;46;Новосибирск;ACTIVE;2025-01-31
545;50;F;48;Казань;PREMIUM;2025-04-10
546;38;F;44;Челябинск;PREMIUM;2025-03-01
547;40;F;42;Екатеринбург;ACTIVE;2025-01-29
548;52;F;46;Челябинск;ACTIVE;2025-02-08
549;23;M;54;Нижний Новгород;ACTIVE;2025-04-07
550;24;F;50;Казань;ACTIVE;2025-02-03
551;59;F;46;Казань;ACTIVE;2025-02-10
552;24;F;54;Екатеринбург;ACTIVE;2025-02-19
553;20;M;48;Москва;ACTIVE;2025-02-06
554;63;M;54;Новосибирск;INACTIVE;2025-02-17
555;44;F;56;Новосибирск;PREMIUM;2025-01-29
556;40;F;44;Новосибирск;INACTIVE;2025-03-02
557;20;F;50;Казань;PREMIUM;2025-01-30
558;55;F;44;Екатеринбург;ACTIVE;2025-03-08
559;44;F;44;Казань;ACTIVE;2025-02-12
560;62;M;52;Екатеринбург;ACTIVE;2025-03-23
561;33;F;48;Новосибирск;ACTIVE;2025-01-04
562;30;F;40;Новосибирск;ACTIVE;2025-03-10
563;59;F;40;Челябинск;INACTIVE;2025-02-16
564;68;F;46;Новосибирск;ACTIVE;2025-03-09
565;43;M;48;Новосибирск;ACTIVE;2025-02-23
566;29;F;48;Новосибирск;ACTIVE;2025-04-08
567;61;F;50;СПб;ACTIVE;2025-03-30
568;60;F;54;Нижний Новгород;PREMIUM;2025-04-08
569;36;F;42;Челябинск;INACTIVE;2025-04-04
570;32;F;50;Нижний Новгород;ACTIVE;2025-03-17
571;41;M;40;Казань;INACTIVE;2025-02-19
572;53;M;52;Москва;ACTIVE;2025-02-21
573;38;F;56;Москва;ACTIVE;2025-02-11
574;33;F;48;Нижний Новгород;ACTIVE;2025-03-30
575;47;F;40;Челябинск;PREMIUM;2025-03-18
576;59;F;52;Челябинск;INACTIVE;2025-03-10
577;32;F;46;Нижний Новгород;PREMIUM;2025-01-14
578;26;F;50;Москва;INACTIVE;2025-03-31
579;45;M;48;Екатеринбург;INACTIVE;2025-03-25
580;50;M;42;Челябинск;PREMIUM;2025-04-09
581;46;M;44;Екатеринбург;ACTIVE;2025-03-18
582;20;M;42;Челябинск;INACTIVE;2025-03-11
583;68;M;46;Москва;ACTIVE;2025-01-27
584;44;M;40;СПб;ACTIVE;2025-01-24
585;27;M;44;СПб;INACTIVE;2025-03-15
586;38;Unisex;52;Екатеринбург;INACTIVE;2025-04-01
587;41;F;56;Казань;ACTIVE;2025-01-18
588;61;F;40;СПб;PREMIUM;2025-01-29
589;56;F;44;Казань;ACTIVE;2025-03-15
590;67;F;44;СПб;ACTIVE;2025-03-02
591;44;Unisex;44;Нижний Новгород;INACTIVE;2025-02-04
592;26;F;56;Казань;INACTIVE;2025-02-21
593;51;M;46;СПб;PREMIUM;2025-03-15
594;36;M;54;Екатеринбург;ACTIVE;2025-03-20
595;55;F;50;Челябинск;ACTIVE;2025-02-22
596;32;F;56;Челябинск;ACTIVE;2025-02-27
597;35;Unisex;52;Нижний Новгород;PREMIUM;2025-03-01
598;69;F;48;Нижний Новгород;ACTIVE;2025-03-18
599;28;F;48;Екатеринбург;ACTIVE;2025-03-10
600;22;M;54;Новосибирск;PREMIUM;2025-03-12
601;63;M;54;Екатеринбург;PREMIUM;2025-03-25
602;46;F;46;Екатеринбург;ACTIVE;2025-03-08
603;18;F;54;Нижний Новгород;INACTIVE;2025-04-09
604;35;F;48;Москва;PREMIUM;2025-01-03
605;69;F;50;Екатеринбург;INACTIVE;2025-01-26
606;30;F;42;Новосибирск;INACTIVE;2025-02-22
607;65;F;52;Екатеринбург;ACTIVE;2025-03-11
608;39;M;44;Челябинск;ACTIVE;2025-03-22
609;65;M;48;Новосибирск;INACTIVE;2025-03-30
610;66;F;46;Челябинск;INACTIVE;2025-03-17
611;40;F;48;СПб;ACTIVE;2025-03-16
612;30;F;42;СПб;ACTIVE;2025-02-23
613;54;F;44;Новосибирск;ACTIVE;2025-02-21
614;33;F;40;Челябинск;ACTIVE;2025-03-03
615;22;F;40;Екатеринбург;INACTIVE;2025-02-23
616;53;F;52;СПб;PREMIUM;2025-03-20
617;69;M;50;Москва;PREMIUM;2025-03-16
618;54;F;44;Нижний Новгород;ACTIVE;2025-01-27
619;61;M;46;СПб;PREMIUM;2025-03-13
620;59;M;54;Челябинск;PREMIUM;2025-04-05
621;30;F;40;Челябинск;ACTIVE;2025-02-19
622;57;F;44;Екатеринбург;ACTIVE;2025-02-27
623;51;F;40;Нижний Новгород;INACTIVE;2025-01-23
624;50;F;42;Казань;PREMIUM;2025-02-25
625;40;F;52;Екатеринбург;INACTIVE;2025-02-24
626;33;F;42;Новосибирск;ACTIVE;2025-02-02
627;27;M;56;Нижний Новгород;ACTIVE;2025-01-27
628;30;F;54;Москва;ACTIVE;2025-01-14
629;47;F;42;Нижний Новгород;ACTIVE;2025-01-14
630;35;M;50;Москва;PREMIUM;2025-02-18
631;47;F;48;Москва;PREMIUM;2025-02-02
632;22;F;40;Казань;PREMIUM;2025-03-15
633;64;F;54;Нижний Новгород;PREMIUM;2025-01-07
634;25;M;44;Челябинск;ACTIVE;2025-03-14
635;69;M;50;СПб;PREMIUM;2025-02-01
636;18;F;50;Казань;ACTIVE;2025-02-15
637;36;M;42;Казань;ACTIVE;2025-04-05
638;38;F;54;Нижний Новгород;ACTIVE;2025-04-06
639;57;M;40;Челябинск;ACTIVE;2025-03-13
640;45;F;42;Казань;INACTIVE;2025-01-24
641;44;F;56;Казань;ACTIVE;2025-03-02
642;52;F;52;Нижний Новгород;ACTIVE;2025-03-23
643;27;M;46;Казань;INACTIVE;2025-01-24
644;68;Unisex;48;Челябинск;ACTIVE;2025-01-09
645;28;F;52;Екатеринбург;ACTIVE;2025-03-25
646;30;M;52;Новосибирск;ACTIVE;2025-03-10
647;32;F;40;Челябинск;ACTIVE;2025-02-02
648;37;F;46;Новосибирск;PREMIUM;2025-01-15
649;26;F;52;Нижний Новгород;INACTIVE;2025-01-05
650;42;M;40;Челябинск;PREMIUM;2025-01-27
651;32;F;48;Казань;ACTIVE;2025-04-03
652;25;Unisex;42;Челябинск;INACTIVE;2025-03-17
653;32;F;56;Нижний Новгород;ACTIVE;2025-01-11
654;56;F;44;Новосибирск;ACTIVE;2025-03-02
655;32;F;44;СПб;ACTIVE;2025-04-02
656;56;F;44;Москва;ACTIVE;2025-03-26
657;43;F;54;Нижний Новгород;ACTIVE;2025-01-04
658;36;M;46;Новосибирск;ACTIVE;2025-02-23
659;69;M;52;Казань;INACTIVE;2025-03-08
660;60;F;56;СПб;PREMIUM;2025-02-18
661;19;F;46;Нижний Новгород;ACTIVE;2025-02-05
662;29;M;50;Екатеринбург;PREMIUM;2025-01-27
663;51;F;52;Москва;PREMIUM;2025-03-15
664;48;M;46;Челябинск;ACTIVE;2025-01-20
665;24;F;50;СПб;INACTIVE;2025-01-01
666;64;M;54;Челябинск;INACTIVE;2025-01-10
667;23;F;40;Новосибирск;ACTIVE;2025-03-22
668;24;M;56;Новосибирск;PREMIUM;2025-01-26
669;69;M;50;Екатеринбург;PREMIUM;2025-03-10
670;42;M;46;Нижний Новгород;INACTIVE;2025-02-19
671;68;F;52;Нижний Новгород;ACTIVE;2025-01-08
672;42;F;54;СПб;ACTIVE;2025-03-02
673;36;Unisex;42;Казань;ACTIVE;2025-02-13
674;32;Unisex;54;СПб;ACTIVE;2025-03-17
675;22;M;52;СПб;INACTIVE;2025-02-28
676;23;M;42;Казань;ACTIVE;2025-03-13
677;44;F;52;Екатеринбург;ACTIVE;2025-03-25
678;46;F;44;Казань;PREMIUM;2025-04-08
679;54;F;46;Нижний Новгород;ACTIVE;2025-01-17
680;39;M;42;Казань;INACTIVE;2025-03-14
681;58;F;40;Новосибирск;ACTIVE;2025-04-05
682;54;F;50;Москва;ACTIVE;2025-03-13
683;60;M;54;Казань;ACTIVE;2025-03-12
684;63;F;46;Новосибирск;ACTIVE;2025-01-29
685;69;M;42;Екатеринбург;INACTIVE;2025-01-04
686;54;M;42;Нижний Новгород;INACTIVE;2025-01-25
687;65;M;52;Москва;INACTIVE;2025-01-30
688;38;M;44;Казань;INACTIVE;2025-01-27
689;40;F;56;Москва;INACTIVE;2025-02-22
690;54;F;56;Москва;PREMIUM;2025-01-13
691;41;F;56;Екатеринбург;PREMIUM;2025-03-26
692;30;M;40;Нижний Новгород;ACTIVE;2025-01-15
693;47;M;46;Москва;INACTIVE;2025-03-26
694;52;F;40;Нижний Новгород;INACTIVE;2025-02-24
695;61;Unisex;52;СПб;INACTIVE;2025-02-09
696;22;M;54;Казань;ACTIVE;2025-04-01
697;48;F;52;Москва;ACTIVE;2025-02-07
698;55;F;46;Нижний Новгород;ACTIVE;2025-03-12
699;60;M;56;СПб;ACTIVE;2025-01-02
700;22;M;44;Казань;ACTIVE;2025-02-17
701;60;F;42;Новосибирск;PREMIUM;2025-02-18
702;47;Unisex;44;Челябинск;ACTIVE;2025-01-13
703;18;F;54;Челябинск;INACTIVE;2025-03-20
704;48;Unisex;44;Новосибирск;ACTIVE;2025-01-27
705;47;F;44;Москва;ACTIVE;2025-03-10
706;44;F;52;Казань;ACTIVE;2025-02-14
707;62;M;42;Нижний Новгород;INACTIVE;2025-02-13
708;65;M;44;Челябинск;ACTIVE;2025-03-25
709;47;M;48;Челябинск;ACTIVE;2025-02-22
710;57;Unisex;48;Челябинск;ACTIVE;2025-01-13
711;44;F;40;Нижний Новгород;ACTIVE;2025-03-06
712;44;M;40;Новосибирск;INACTIVE;2025-01-08
713;57;M;56;Екатеринбург;INACTIVE;2025-02-01
714;35;M;50;Москва;ACTIVE;2025-03-26
715;46;F;52;Нижний Новгород;INACTIVE;2025-01-21
716;22;F;56;Казань;ACTIVE;2025-04-06
717;67;F;48;Челябинск;ACTIVE;2025-03-22
718;21;Unisex;46;Новосибирск;ACTIVE;2025-03-10
719;67;F;46;Екатеринбург;INACTIVE;2025-03-31
720;18;F;54;Новосибирск;ACTIVE;2025-01-02
721;35;F;48;СПб;ACTIVE;2025-03-09
722;67;M;50;Нижний Новгород;ACTIVE;2025-03-30
723;47;M;46;Нижний Новгород;ACTIVE;2025-03-23
724;63;M;48;Екатеринбург;ACTIVE;2025-04-08
725;39;M;52;СПб;INACTIVE;2025-03-21
726;61;M;54;Москва;ACTIVE;2025-01-08
727;53;F;46;Челябинск;INACTIVE;2025-02-15
728;62;F;54;Челябинск;INACTIVE;2025-03-07
729;63;Unisex;40;Казань;ACTIVE;2025-01-02
730;66;F;50;Екатеринбург;ACTIVE;2025-01-17
731;34;Unisex;44;СПб;ACTIVE;2025-03-11
732;40;F;42;СПб;INACTIVE;2025-02-04
733;36;F;40;СПб;ACTIVE;2025-03-15
734;50;M;42;СПб;INACTIVE;2025-04-06
735;46;M;46;Новосибирск;ACTIVE;2025-03-19
736;69;M;54;Новосибирск;ACTIVE;2025-03-10
737;45;F;42;Москва;INACTIVE;2025-03-14
738;38;M;56;Новосибирск;ACTIVE;2025-02-26
739;43;F;54;Новосибирск;INACTIVE;2025-03-06
740;54;F;46;Нижний Новгород;ACTIVE;2025-02-25
741;41;M;50;Челябинск;PREMIUM;2025-01-12
742;37;Unisex;48;СПб;INACTIVE;2025-02-08
743;22;M;44;Казань;ACTIVE;2025-02-03
744;52;M;46;Екатеринбург;INACTIVE;2025-03-07
745;54;F;52;Новосибирск;INACTIVE;2025-01-28
746;19;F;44;Новосибирск;ACTIVE;2025-02-01
747;37;F;50;Челябинск;PREMIUM;2025-02-23
748;54;F;46;Екатеринбург;INACTIVE;2025-03-05
749;39;F;48;Екатеринбург;INACTIVE;2025-01-31
750;26;F;50;Новосибирск;ACTIVE;2025-03-16
751;49;M;50;Екатеринбург;PREMIUM;2025-02-11
752;60;F;42;Москва;ACTIVE;2025-01-10
753;68;F;42;Новосибирск;INACTIVE;2025-02-16
754;27;Unisex;54;Нижний Новгород;ACTIVE;2025-03-12
755;31;F;48;Челябинск;INACTIVE;2025-01-17
756;37;M;54;Казань;PREMIUM;2025-02-18
757;46;F;54;Челябинск;INACTIVE;2025-02-28
758;29;M;56;Новосибирск;INACTIVE;2025-02-14
759;26;F;46;Нижний Новгород;ACTIVE;2025-04-09
760;46;F;54;Челябинск;INACTIVE;2025-01-15
761;50;F;46;СПб;INACTIVE;2025-04-10
762;19;M;50;СПб;PREMIUM;2025-04-06
763;24;Unisex;46;Москва;ACTIVE;2025-01-15
764;36;F;46;Челябинск;INACTIVE;2025-03-15
765;58;M;50;Челябинск;INACTIVE;2025-01-20
766;49;F;46;Челябинск;ACTIVE;2025-01-05
767;38;F;42;Челябинск;ACTIVE;2025-02-03
768;31;F;56;Москва;PREMIUM;2025-03-11
769;22;M;44;Челябинск;INACTIVE;2025-03-23
770;32;M;54;Челябинск;INACTIVE;2025-01-19
771;47;M;56;Казань;INACTIVE;2025-01-31
772;26;Unisex;50;Челябинск;INACTIVE;2025-01-19
773;34;M;54;Нижний Новгород;INACTIVE;2025-03-25
774;40;F;42;Нижний Новгород;INACTIVE;2025-01-31
775;48;Unisex;46;Нижний Новгород;ACTIVE;2025-01-10
776;23;F;44;СПб;INACTIVE;2025-01-18
777;54;F;48;Москва;ACTIVE;2025-03-13
778;48;Unisex;42;СПб;INACTIVE;2025-01-29
779;42;F;48;Нижний Новгород;INACTIVE;2025-04-04
780;36;F;56;Челябинск;PREMIUM;2025-01-25
781;68;M;48;Челябинск;ACTIVE;2025-04-02
782;28;F;44;Казань;PREMIUM;2025-02-11
783;37;F;44;Нижний Новгород;ACTIVE;2025-03-06
784;30;F;44;Челябинск;ACTIVE;2025-02-28
785;62;F;46;Казань;ACTIVE;2025-02-24
786;65;M;56;Екатеринбург;ACTIVE;2025-03-14
787;56;M;54;Екатеринбург;INACTIVE;2025-01-01
788;63;F;46;Казань;ACTIVE;2025-03-14
789;26;M;50;СПб;INACTIVE;2025-03-29
790;27;F;48;Нижний Новгород;INACTIVE;2025-02-12
791;23;M;42;Челябинск;INACTIVE;2025-01-05
792;45;F;50;СПб;ACTIVE;2025-03-24
793;59;F;56;СПб;PREMIUM;2025-02-16
794;22;M;46;СПб;ACTIVE;2025-03-08
795;44;F;50;Казань;INACTIVE;2025-02-06
796;59;M;50;Новосибирск;ACTIVE;2025-03-17
797;57;M;50;Нижний Новгород;ACTIVE;2025-03-04
798;60;F;46;Казань;PREMIUM;2025-02-24
799;64;F;56;СПб;ACTIVE;2025-01-20
800;19;M;52;Москва;INACTIVE;2025-02-09
801;23;M;42;Нижний Новгород;INACTIVE;2025-01-05
802;53;M;56;Казань;ACTIVE;2025-03-31
803;37;M;52;Казань;INACTIVE;2025-02-19
804;39;M;50;Нижний Новгород;INACTIVE;2025-03-30
805;22;M;52;Челябинск;ACTIVE;2025-01-12
806;21;F;42;СПб;INACTIVE;2025-02-14
807;34;F;42;Екатеринбург;ACTIVE;2025-01-20
808;57;F;54;СПб;ACTIVE;2025-02-03
809;40;F;56;Челябинск;ACTIVE;2025-03-06
810;62;M;52;СПб;INACTIVE;2025-04-10
811;18;F;42;Нижний Новгород;ACTIVE;2025-02-03
812;36;M;44;Новосибирск;PREMIUM;2025-01-27
813;54;M;48;СПб;INACTIVE;2025-01-07
814;58;M;50;СПб;PREMIUM;2025-03-22
815;68;F;44;Екатеринбург;ACTIVE;2025-02-17
816;60;F;52;СПб;PREMIUM;2025-01-01
817;19;F;44;Казань;PREMIUM;2025-02-15
818;21;M;40;Екатеринбург;PREMIUM;2025-01-22
819;18;F;46;Екатеринбург;INACTIVE;2025-01-29
820;67;F;56;Казань;ACTIVE;2025-04-01
821;57;F;40;Москва;INACTIVE;2025-02-16
822;33;F;52;Казань;INACTIVE;2025-02-24
823;67;F;48;Москва;PREMIUM;2025-02-10
824;33;F;54;Нижний Новгород;ACTIVE;2025-03-08
825;34;F;54;Новосибирск;ACTIVE;2025-03-25
826;35;F;44;Нижний Новгород;PREMIUM;2025-01-04
827;35;M;48;Казань;ACTIVE;2025-03-04
828;47;F;56;Нижний Новгород;INACTIVE;2025-03-28
829;43;F;48;Нижний Новгород;ACTIVE;2025-04-08
830;59;F;48;СПб;ACTIVE;2025-01-24
831;38;M;48;Москва;PREMIUM;2025-03-16
832;64;F;54;Казань;PREMIUM;2025-01-12
833;46;F;56;СПб;PREMIUM;2025-02-07
834;47;Unisex;54;Казань;ACTIVE;2025-03-28
835;45;M;54;Казань;INACTIVE;2025-01-04
836;19;F;44;Челябинск;ACTIVE;2025-01-25
837;28;F;54;Екатеринбург;INACTIVE;2025-04-04
838;18;F;42;Новосибирск;PREMIUM;2025-03-06
839;58;F;54;Нижний Новгород;ACTIVE;2025-01-29
840;42;F;40;Челябинск;ACTIVE;2025-01-08
841;56;Unisex;48;СПб;INACTIVE;2025-02-12
842;45;F;54;Челябинск;INACTIVE;2025-03-04
843;50;M;44;Екатеринбург;ACTIVE;2025-02-05
844;24;M;48;Казань;INACTIVE;2025-04-02
845;47;F;56;Екатеринбург;INACTIVE;2025-02-01
846;67;F;52;Новосибирск;PREMIUM;2025-04-04
847;20;M;50;СПб;ACTIVE;2025-03-31
848;46;M;40;Новосибирск;INACTIVE;2025-01-31
849;35;F;46;Екатеринбург;INACTIVE;2025-03-28
850;60;M;44;Казань;ACTIVE;2025-03-29
851;40;F;50;Москва;INACTIVE;2025-04-03
852;63;M;52;Нижний Новгород;ACTIVE;2025-03-15
853;68;M;52;Москва;ACTIVE;2025-02-28
854;40;Unisex;46;СПб;PREMIUM;2025-02-26
855;25;M;44;Новосибирск;PREMIUM;2025-03-26
856;36;F;46;Новосибирск;ACTIVE;2025-03-13
857;65;M;40;Екатеринбург;PREMIUM;2025-04-06
858;50;F;42;Нижний Новгород;ACTIVE;2025-02-20
859;61;F;50;Нижний Новгород;PREMIUM;2025-02-07
860;41;M;50;Нижний Новгород;INACTIVE;2025-03-21
861;30;F;50;Москва;INACTIVE;2025-03-18
862;63;F;42;СПб;ACTIVE;2025-02-26
863;59;F;44;Москва;INACTIVE;2025-03-22
864;60;M;56;Нижний Новгород;INACTIVE;2025-01-30
865;37;F;40;Москва;PREMIUM;2025-01-14
866;44;F;48;Екатеринбург;ACTIVE;2025-02-18
867;68;M;52;Казань;INACTIVE;2025-03-30
868;23;Unisex;50;Казань;ACTIVE;2025-01-26
869;51;M;40;Казань;ACTIVE;2025-03-02
870;18;F;48;Москва;ACTIVE;2025-03-01
871;51;F;56;Екатеринбург;PREMIUM;2025-02-18
872;23;M;50;Челябинск;ACTIVE;2025-03-14
873;48;F;50;Нижний Новгород;INACTIVE;2025-02-09
874;65;F;54;Казань;ACTIVE;2025-02-04
875;20;F;44;Казань;ACTIVE;2025-02-11
876;30;F;48;Екатеринбург;INACTIVE;2025-03-14
877;62;F;50;Нижний Новгород;INACTIVE;2025-02-07
878;61;M;50;Москва;INACTIVE;2025-02-14
879;43;F;56;Новосибирск;INACTIVE;2025-03-31
880;25;F;42;Екатеринбург;PREMIUM;2025-01-02
881;56;F;40;Новосибирск;ACTIVE;2025-01-14
882;53;F;42;Челябинск;ACTIVE;2025-02-01
883;57;M;54;Екатеринбург;ACTIVE;2025-03-21
884;55;F;44;Нижний Новгород;PREMIUM;2025-01-07
885;62;M;40;СПб;INACTIVE;2025-04-07
886;46;F;50;Казань;PREMIUM;2025-03-09
887;47;F;52;Москва;ACTIVE;2025-03-14
888;50;F;56;Челябинск;ACTIVE;2025-02-15
889;42;F;52;СПб;PREMIUM;2025-01-16
890;40;M;42;Казань;INACTIVE;2025-01-23
891;20;M;54;Челябинск;ACTIVE;2025-04-04
892;20;F;56;Москва;PREMIUM;2025-04-06
893;33;F;40;Нижний Новгород;ACTIVE;2025-01-01
894;33;M;48;Новосибирск;ACTIVE;2025-01-22
895;43;F;46;Челябинск;PREMIUM;2025-02-28
896;64;F;42;Нижний Новгород;INACTIVE;2025-01-11
897;40;F;42;Екатеринбург;ACTIVE;2025-03-30
898;19;F;46;Новосибирск;ACTIVE;2025-02-22
899;26;Unisex;42;Екатеринбург;ACTIVE;2025-03-06
