;customer_id;ltv;orders;total_margin;favorite_size;segment
473;527;22532,0;2;10698,0;44;Regular (2 заказа)
474;528;1242,0;2;649,0;48;Regular (2 заказа)
475;529;26637,0;4;13315,0;46;Loyal (3-4 заказа)
476;531;22476,0;3;9680,0;40;Loyal (3-4 заказа)
477;532;12765,0;2;5928,0;44;Regular (2 заказа)
478;533;13995,0;2;5805,0;42;Regular (2 заказа)
479;534;26737,0;3;12216,0;50;Loyal (3-4 заказа)
480;535;19888,0;3;9657,0;40;Loyal (3-4 заказа)
481;537;28111,0;3;14387,0;48;Loyal (3-4 заказа)
482;538;13750,0;1;5982,0;40;New (1 заказ)
483;539;10392,0;1;4458,0;44;New (1 заказ)
484;541;13111,0;2;6356,0;44;Regular (2 заказа)
485;542;11785,0;2;5371,0;44;Regular (2 заказа)
486;543;31866,0;3;15731,0;44;Loyal (3-4 заказа)
487;544;20856,0;2;10749,0;48;Regular (2 заказа)
488;546;21622,0;3;11759,0;44;Loyal (3-4 заказа)
489;547;4439,0;1;1776,0;50;New (1 заказ)
490;548;30911,0;3;13593,0;42;Loyal (3-4 заказа)
491;549;17481,0;3;8826,0;40;Loyal (3-4 заказа)
492;550;4921,0;1;2488,0;50;New (1 заказ)
493;551;4065,0;2;2276,0;40;Regular (2 заказа)
494;553;21738,0;2;12005,0;50;Regular (2 заказа)
495;554;16678,0;2;7572,0;52;Regular (2 заказа)
496;555;17065,0;2;7887,0;42;Regular (2 заказа)
497;556;5339,0;1;3018,0;48;New (1 заказ)
498;557;43533,0;5;21029,0;42;VIP (5+ заказов)
499;558;31156,0;3;15522,0;42;Loyal (3-4 заказа)
500;559;28971,0;4;12794,0;44;Loyal (3-4 заказа)
501;560;15952,0;2;7156,0;40;Regular (2 заказа)
502;561;19857,0;2;8400,0;46;Regular (2 заказа)
503;562;17756,0;2;9670,0;40;Regular (2 заказа)
504;563;24957,0;4;12594,0;48;Loyal (3-4 заказа)
505;564;24757,0;3;12817,0;40;Loyal (3-4 заказа)
506;565;5704,0;1;2731,0;42;New (1 заказ)
507;567;1813,0;1;854,0;42;New (1 заказ)
508;568;1554,0;1;826,0;50;New (1 заказ)
509;569;27034,0;3;14117,0;44;Loyal (3-4 заказа)
510;570;11537,0;4;6042,0;40;Loyal (3-4 заказа)
511;571;16101,0;2;6697,0;42;Regular (2 заказа)
512;572;27570,0;2;12689,0;42;Regular (2 заказа)
513;573;35150,0;3;17531,0;40;Loyal (3-4 заказа)
514;575;11388,0;1;4898,0;50;New (1 заказ)
515;576;15242,0;2;6807,0;46;Regular (2 заказа)
516;577;25034,0;3;11934,0;48;Loyal (3-4 заказа)
517;578;45096,0;4;23296,0;54;Loyal (3-4 заказа)
518;579;10460,0;1;5070,0;46;New (1 заказ)
519;580;34376,0;3;16653,0;40;Loyal (3-4 заказа)
520;581;17232,0;2;8238,0;42;Regular (2 заказа)
521;582;6880,0;1;3128,0;46;New (1 заказ)
522;584;17493,0;2;7422,0;42;Regular (2 заказа)
523;585;48643,0;5;24428,0;40;VIP (5+ заказов)
524;586;4093,0;1;2451,0;50;New (1 заказ)
525;587;39756,0;5;20875,0;50;VIP (5+ заказов)
526;588;15549,0;2;9176,0;44;Regular (2 заказа)
527;589;39538,0;4;18299,0;42;Loyal (3-4 заказа)
528;590;45268,0;5;22306,0;46;VIP (5+ заказов)
529;591;4598,0;1;2486,0;40;New (1 заказ)
530;592;37003,0;6;17633,0;46;VIP (5+ заказов)
531;595;51790,0;4;26091,0;48;Loyal (3-4 заказа)
532;596;14018,0;1;7306,0;54;New (1 заказ)
533;597;6866,0;1;3772,0;50;New (1 заказ)
534;598;17303,0;2;8927,0;42;Regular (2 заказа)
535;599;26608,0;3;13804,0;42;Loyal (3-4 заказа)
536;600;29329,0;4;14294,0;40;Loyal (3-4 заказа)
537;601;18674,0;2;8652,0;46;Regular (2 заказа)
538;602;3104,0;1;1476,0;50;New (1 заказ)
539;603;22344,0;3;12660,0;48;Loyal (3-4 заказа)
540;605;23960,0;3;10838,0;40;Loyal (3-4 заказа)
541;606;8184,0;1;3854,0;42;New (1 заказ)
542;607;12399,0;1;6894,0;44;New (1 заказ)
543;608;26462,0;3;12351,0;48;Loyal (3-4 заказа)
544;609;3747,0;1;2217,0;50;New (1 заказ)
545;610;14394,0;3;7414,0;48;Loyal (3-4 заказа)
546;611;32699,0;3;15526,0;40;Loyal (3-4 заказа)
547;612;4562,0;2;2215,0;44;Regular (2 заказа)
548;613;51433,0;4;25279,0;40;Loyal (3-4 заказа)
549;616;29784,0;4;14983,0;44;Loyal (3-4 заказа)
550;617;32024,0;3;15434,0;42;Loyal (3-4 заказа)
551;618;32356,0;3;15450,0;46;Loyal (3-4 заказа)
552;621;33975,0;3;16905,0;40;Loyal (3-4 заказа)
553;622;8141,0;2;3934,0;44;Regular (2 заказа)
554;623;24946,0;2;11158,0;54;Regular (2 заказа)
555;624;26573,0;2;12467,0;44;Regular (2 заказа)
556;625;8064,0;2;3440,0;40;Regular (2 заказа)
557;626;11532,0;2;6770,0;42;Regular (2 заказа)
558;627;22094,0;3;10932,0;40;Loyal (3-4 заказа)
559;628;15056,0;2;6811,0;46;Regular (2 заказа)
560;629;8253,0;1;4267,0;52;New (1 заказ)
561;630;3807,0;1;2054,0;42;New (1 заказ)
562;631;6243,0;1;3745,0;44;New (1 заказ)
563;632;8524,0;1;4440,0;48;New (1 заказ)
564;634;8577,0;1;3953,0;50;New (1 заказ)
565;636;14866,0;1;8566,0;48;New (1 заказ)
566;637;35583,0;3;17230,0;42;Loyal (3-4 заказа)
567;639;1416,0;1;599,0;46;New (1 заказ)
568;640;23933,0;3;10352,0;42;Loyal (3-4 заказа)
569;641;35842,0;4;17592,0;40;Loyal (3-4 заказа)
570;643;1825,0;1;1003,0;48;New (1 заказ)
571;644;29442,0;4;15383,0;42;Loyal (3-4 заказа)
572;645;31101,0;3;14586,0;40;Loyal (3-4 заказа)
573;646;31182,0;4;15965,0;48;Loyal (3-4 заказа)
574;648;7995,0;2;3767,0;40;Regular (2 заказа)
575;649;15324,0;2;8686,0;46;Regular (2 заказа)
576;650;24972,0;3;13430,0;48;Loyal (3-4 заказа)
577;651;1211,0;1;611,0;50;New (1 заказ)
578;652;27052,0;3;12254,0;40;Loyal (3-4 заказа)
579;653;10919,0;2;6037,0;40;Regular (2 заказа)
580;654;18875,0;2;8912,0;48;Regular (2 заказа)
581;655;12066,0;3;5906,0;40;Loyal (3-4 заказа)
582;656;17024,0;3;9384,0;42;Loyal (3-4 заказа)
583;657;27833,0;3;13988,0;42;Loyal (3-4 заказа)
584;658;2652,0;1;1110,0;48;New (1 заказ)
585;659;44835,0;5;23020,0;40;VIP (5+ заказов)
586;660;19636,0;2;9916,0;40;Regular (2 заказа)
587;661;18067,0;2;9316,0;44;Regular (2 заказа)
588;662;23644,0;3;12038,0;40;Loyal (3-4 заказа)
589;663;14360,0;1;6365,0;40;New (1 заказ)
590;664;23087,0;3;10294,0;42;Loyal (3-4 заказа)
591;665;10840,0;2;5171,0;46;Regular (2 заказа)
592;666;14805,0;2;7304,0;42;Regular (2 заказа)
593;667;16349,0;2;9738,0;42;Regular (2 заказа)
594;668;1322,0;1;723,0;44;New (1 заказ)
595;671;23438,0;3;12987,0;48;Loyal (3-4 заказа)
596;672;17931,0;2;10041,0;40;Regular (2 заказа)
597;673;2574,0;1;1104,0;56;New (1 заказ)
598;674;1414,0;1;736,0;50;New (1 заказ)
599;675;29185,0;2;14250,0;48;Regular (2 заказа)
600;676;9183,0;1;3901,0;50;New (1 заказ)
601;677;27092,0;4;14393,0;44;Loyal (3-4 заказа)
602;678;23545,0;2;11946,0;40;Regular (2 заказа)
603;679;1587,0;1;754,0;46;New (1 заказ)
604;680;38342,0;4;17651,0;44;Loyal (3-4 заказа)
605;681;18771,0;2;8217,0;42;Regular (2 заказа)
606;682;27775,0;2;14568,0;44;Regular (2 заказа)
607;683;7381,0;2;3539,0;42;Regular (2 заказа)
608;684;9372,0;2;5421,0;44;Regular (2 заказа)
609;685;12829,0;2;6663,0;40;Regular (2 заказа)
610;687;1873,0;1;1003,0;46;New (1 заказ)
611;688;4819,0;1;2551,0;48;New (1 заказ)
612;689;6518,0;2;3556,0;44;Regular (2 заказа)
613;691;3158,0;3;1346,0;40;Loyal (3-4 заказа)
614;692;9185,0;1;3825,0;46;New (1 заказ)
615;693;20515,0;2;9067,0;48;Regular (2 заказа)
616;694;18453,0;2;9880,0;44;Regular (2 заказа)
617;695;3361,0;1;1860,0;44;New (1 заказ)
618;696;13260,0;3;7267,0;46;Loyal (3-4 заказа)
619;698;22286,0;5;11869,0;50;VIP (5+ заказов)
620;699;38166,0;3;18884,0;46;Loyal (3-4 заказа)
621;700;13354,0;1;7695,0;42;New (1 заказ)
622;701;9731,0;1;4447,0;42;New (1 заказ)
623;703;12814,0;1;7270,0;40;New (1 заказ)
624;704;34324,0;4;18789,0;40;Loyal (3-4 заказа)
625;705;5141,0;1;2407,0;42;New (1 заказ)
626;706;17743,0;3;8914,0;40;Loyal (3-4 заказа)
627;707;21125,0;3;10016,0;48;Loyal (3-4 заказа)
628;708;31070,0;4;14566,0;40;Loyal (3-4 заказа)
629;710;8219,0;1;4010,0;46;New (1 заказ)
630;711;25961,0;3;12757,0;46;Loyal (3-4 заказа)
631;712;26139,0;2;12581,0;50;Regular (2 заказа)
632;713;5523,0;1;2485,0;50;New (1 заказ)
633;714;12983,0;2;5760,0;48;Regular (2 заказа)
634;715;790,0;1;321,0;54;New (1 заказ)
635;716;26920,0;2;14037,0;48;Regular (2 заказа)
636;717;40501,0;5;20894,0;50;VIP (5+ заказов)
637;718;7625,0;1;3332,0;40;New (1 заказ)
638;719;3483,0;1;1929,0;50;New (1 заказ)
639;720;12614,0;3;5655,0;40;Loyal (3-4 заказа)
640;721;28434,0;2;15153,0;40;Regular (2 заказа)
641;722;8746,0;2;3984,0;46;Regular (2 заказа)
642;723;3128,0;1;1255,0;54;New (1 заказ)
643;724;15821,0;2;8001,0;40;Regular (2 заказа)
644;725;30175,0;3;15275,0;46;Loyal (3-4 заказа)
645;726;6384,0;1;3032,0;42;New (1 заказ)
646;727;32237,0;3;14880,0;50;Loyal (3-4 заказа)
647;728;30346,0;3;14378,0;40;Loyal (3-4 заказа)
648;729;30628,0;3;14693,0;44;Loyal (3-4 заказа)
649;730;2266,0;1;997,0;46;New (1 заказ)
650;731;9821,0;1;4768,0;40;New (1 заказ)
651;732;39312,0;7;17325,0;42;VIP (5+ заказов)
652;733;13504,0;2;7309,0;42;Regular (2 заказа)
653;734;12593,0;1;6796,0;40;New (1 заказ)
654;735;16432,0;2;7945,0;40;Regular (2 заказа)
655;736;6680,0;2;3523,0;44;Regular (2 заказа)
656;737;984,0;1;519,0;46;New (1 заказ)
657;738;35226,0;3;17832,0;48;Loyal (3-4 заказа)
658;739;8295,0;2;3941,0;44;Regular (2 заказа)
659;740;22869,0;4;11953,0;40;Loyal (3-4 заказа)
660;741;4429,0;1;2528,0;44;New (1 заказ)
661;742;32716,0;4;15439,0;40;Loyal (3-4 заказа)
662;743;23949,0;2;12806,0;48;Regular (2 заказа)
663;744;13265,0;1;7210,0;48;New (1 заказ)
664;745;7866,0;2;4291,0;42;Regular (2 заказа)
665;746;2754,0;1;1555,0;44;New (1 заказ)
666;747;5469,0;2;2927,0;52;Regular (2 заказа)
667;748;1321,0;1;617,0;48;New (1 заказ)
668;749;14148,0;2;7486,0;40;Regular (2 заказа)
669;750;15999,0;2;8807,0;46;Regular (2 заказа)
670;752;10663,0;1;4949,0;46;New (1 заказ)
671;753;1731,0;1;922,0;50;New (1 заказ)
672;754;6583,0;2;3363,0;40;Regular (2 заказа)
673;755;3907,0;1;1912,0;50;New (1 заказ)
674;756;10445,0;2;4850,0;42;Regular (2 заказа)
675;757;12520,0;2;5227,0;48;Regular (2 заказа)
676;758;21942,0;4;10096,0;48;Loyal (3-4 заказа)
677;759;17538,0;2;7769,0;44;Regular (2 заказа)
678;760;12465,0;1;5631,0;40;New (1 заказ)
679;761;30065,0;4;16777,0;48;Loyal (3-4 заказа)
680;762;11483,0;2;6256,0;40;Regular (2 заказа)
681;763;13577,0;2;7340,0;48;Regular (2 заказа)
682;764;26673,0;3;12633,0;42;Loyal (3-4 заказа)
683;766;28798,0;3;15377,0;46;Loyal (3-4 заказа)
684;767;28294,0;4;12369,0;48;Loyal (3-4 заказа)
685;768;31020,0;3;12942,0;46;Loyal (3-4 заказа)
686;769;22141,0;3;11842,0;40;Loyal (3-4 заказа)
687;770;41016,0;4;19207,0;46;Loyal (3-4 заказа)
688;771;9280,0;1;4943,0;48;New (1 заказ)
689;772;23836,0;3;11080,0;40;Loyal (3-4 заказа)
690;773;22847,0;2;10670,0;48;Regular (2 заказа)
691;774;31208,0;3;15929,0;42;Loyal (3-4 заказа)
692;775;16124,0;2;9623,0;40;Regular (2 заказа)
693;776;10244,0;1;4388,0;44;New (1 заказ)
694;778;20834,0;3;9772,0;40;Loyal (3-4 заказа)
695;779;17971,0;3;9735,0;50;Loyal (3-4 заказа)
696;780;8618,0;1;4557,0;52;New (1 заказ)
697;781;11076,0;1;4948,0;42;New (1 заказ)
698;783;5019,0;1;2746,0;40;New (1 заказ)
699;784;16195,0;2;8992,0;40;Regular (2 заказа)
700;785;30747,0;4;15249,0;42;Loyal (3-4 заказа)
701;786;17550,0;2;9532,0;44;Regular (2 заказа)
702;787;11281,0;1;6338,0;50;New (1 заказ)
703;788;11215,0;2;6359,0;48;Regular (2 заказа)
704;789;17653,0;2;8303,0;40;Regular (2 заказа)
705;790;14043,0;1;6723,0;44;New (1 заказ)
706;791;5573,0;1;3086,0;40;New (1 заказ)
707;792;9723,0;1;4244,0;40;New (1 заказ)
708;793;34346,0;3;18099,0;40;Loyal (3-4 заказа)
709;794;2323,0;1;1292,0;52;New (1 заказ)
710;795;13692,0;1;5987,0;44;New (1 заказ)
711;797;16256,0;2;8240,0;46;Regular (2 заказа)
712;798;29609,0;3;13755,0;42;Loyal (3-4 заказа)
713;799;38113,0;4;18729,0;42;Loyal (3-4 заказа)
714;800;9229,0;1;3746,0;48;New (1 заказ)
715;802;11317,0;4;5344,0;42;Loyal (3-4 заказа)
716;803;22535,0;3;12514,0;42;Loyal (3-4 заказа)
717;804;13851,0;1;8071,0;40;New (1 заказ)
718;805;1731,0;1;959,0;46;New (1 заказ)
719;806;8997,0;1;5135,0;40;New (1 заказ)
720;807;2845,0;1;1693,0;52;New (1 заказ)
721;808;11226,0;1;4929,0;50;New (1 заказ)
722;811;33618,0;3;16547,0;44;Loyal (3-4 заказа)
723;812;14140,0;1;5917,0;46;New (1 заказ)
724;813;5222,0;1;2507,0;42;New (1 заказ)
725;814;10971,0;1;6054,0;50;New (1 заказ)
726;815;6920,0;1;3375,0;50;New (1 заказ)
727;816;10903,0;1;5133,0;44;New (1 заказ)
728;819;15899,0;2;7449,0;46;Regular (2 заказа)
729;820;10014,0;1;5347,0;44;New (1 заказ)
730;821;6327,0;1;2897,0;40;New (1 заказ)
731;822;11317,0;2;5945,0;44;Regular (2 заказа)
732;823;11269,0;2;5173,0;40;Regular (2 заказа)
733;824;11243,0;2;5250,0;50;Regular (2 заказа)
734;825;12403,0;2;7223,0;42;Regular (2 заказа)
735;826;16588,0;2;9062,0;40;Regular (2 заказа)
736;828;40898,0;4;20758,0;42;Loyal (3-4 заказа)
737;829;36662,0;4;18633,0;44;Loyal (3-4 заказа)
738;830;13723,0;3;7090,0;46;Loyal (3-4 заказа)
739;833;23949,0;3;11919,0;48;Loyal (3-4 заказа)
740;835;27243,0;3;15944,0;42;Loyal (3-4 заказа)
741;836;26543,0;3;14027,0;42;Loyal (3-4 заказа)
742;837;2335,0;1;1028,0;44;New (1 заказ)
743;838;10605,0;2;4547,0;42;Regular (2 заказа)
744;839;34377,0;5;16870,0;48;VIP (5+ заказов)
745;840;10883,0;1;6419,0;52;New (1 заказ)
746;841;10971,0;1;6054,0;50;New (1 заказ)
747;843;37863,0;3;18321,0;44;Loyal (3-4 заказа)
748;844;34420,0;3;17228,0;44;Loyal (3-4 заказа)
749;845;4630,0;1;2477,0;50;New (1 заказ)
750;846;3501,0;1;2003,0;48;New (1 заказ)
751;848;2093,0;1;1109,0;46;New (1 заказ)
752;849;7147,0;1;3883,0;44;New (1 заказ)
753;850;5529,0;1;3281,0;48;New (1 заказ)
754;851;6867,0;1;3000,0;50;New (1 заказ)
755;852;15288,0;2;8038,0;40;Regular (2 заказа)
756;853;7702,0;1;4168,0;52;New (1 заказ)
757;855;8955,0;1;4367,0;46;New (1 заказ)
758;856;10494,0;1;4438,0;40;New (1 заказ)
759;857;1528,0;1;883,0;42;New (1 заказ)
760;858;4238,0;1;2210,0;46;New (1 заказ)
761;859;10861,0;2;5035,0;40;Regular (2 заказа)
762;861;5815,0;1;3191,0;48;New (1 заказ)
763;862;43204,0;6;23116,0;46;VIP (5+ заказов)
764;863;17471,0;2;9453,0;40;Regular (2 заказа)
765;864;8818,0;2;4691,0;42;Regular (2 заказа)
766;865;53862,0;6;30019,0;50;VIP (5+ заказов)
767;868;20432,0;4;9599,0;52;Loyal (3-4 заказа)
768;869;65021,0;6;32992,0;48;VIP (5+ заказов)
769;870;9208,0;1;4881,0;50;New (1 заказ)
770;871;2224,0;1;893,0;46;New (1 заказ)
771;872;22125,0;2;10300,0;42;Regular (2 заказа)
772;873;10565,0;1;5855,0;52;New (1 заказ)
773;874;2259,0;1;1256,0;46;New (1 заказ)
774;875;12826,0;2;5362,0;48;Regular (2 заказа)
775;877;7511,0;1;3980,0;56;New (1 заказ)
776;878;35403,0;3;18870,0;44;Loyal (3-4 заказа)
777;879;3982,0;1;2388,0;50;New (1 заказ)
778;881;20497,0;3;11029,0;42;Loyal (3-4 заказа)
779;882;25062,0;4;11987,0;46;Loyal (3-4 заказа)
780;885;18737,0;3;10131,0;44;Loyal (3-4 заказа)
781;886;16834,0;2;8976,0;44;Regular (2 заказа)
782;887;20819,0;2;9945,0;50;Regular (2 заказа)
783;888;2139,0;1;1230,0;40;New (1 заказ)
784;889;9664,0;1;4203,0;46;New (1 заказ)
785;890;11327,0;2;6033,0;46;Regular (2 заказа)
786;891;35973,0;3;18842,0;44;Loyal (3-4 заказа)
787;892;26071,0;3;12042,0;40;Loyal (3-4 заказа)
788;893;19861,0;3;10688,0;40;Loyal (3-4 заказа)
789;895;1237,0;1;635,0;48;New (1 заказ)
790;896;1685,0;1;802,0;52;New (1 заказ)
791;897;20996,0;2;9739,0;42;Regular (2 заказа)
792;898;18837,0;2;8759,0;42;Regular (2 заказа)
793;899;13059,0;2;6675,0;40;Regular (2 заказа)
794;901;62366,0;5;33118,0;46;VIP (5+ заказов)
795;902;30526,0;3;15946,0;40;Loyal (3-4 заказа)
796;903;17263,0;3;8360,0;42;Loyal (3-4 заказа)
797;904;7633,0;2;4191,0;50;Regular (2 заказа)
798;905;38856,0;4;20997,0;40;Loyal (3-4 заказа)
799;906;32478,0;4;14963,0;42;Loyal (3-4 заказа)
800;907;18870,0;3;10555,0;44;Loyal (3-4 заказа)
801;908;17754,0;2;7478,0;40;Regular (2 заказа)
802;909;1726,0;1;794,0;40;New (1 заказ)
803;910;10087,0;2;5076,0;42;Regular (2 заказа)
804;911;6845,0;1;3520,0;46;New (1 заказ)
805;912;12751,0;2;6275,0;48;Regular (2 заказа)
806;915;23694,0;3;11143,0;50;Loyal (3-4 заказа)
807;916;6947,0;1;3168,0;52;New (1 заказ)
808;917;61578,0;7;31884,0;40;VIP (5+ заказов)
809;918;16838,0;2;8246,0;40;Regular (2 заказа)
810;919;18116,0;2;8671,0;40;Regular (2 заказа)
811;920;37002,0;3;19493,0;42;Loyal (3-4 заказа)
812;921;6209,0;2;3024,0;44;Regular (2 заказа)
813;922;5952,0;3;2677,0;40;Loyal (3-4 заказа)
814;923;9536,0;1;3891,0;44;New (1 заказ)
815;924;15010,0;2;6244,0;46;Regular (2 заказа)
816;926;17578,0;2;9710,0;40;Regular (2 заказа)
817;927;22469,0;2;12832,0;40;Regular (2 заказа)
818;928;8543,0;2;3984,0;42;Regular (2 заказа)
819;929;10564,0;1;5597,0;50;New (1 заказ)
820;930;10457,0;1;5609,0;48;New (1 заказ)
821;932;2449,0;1;1460,0;50;New (1 заказ)
822;933;21646,0;4;11964,0;48;Loyal (3-4 заказа)
823;934;859,0;1;452,0;42;New (1 заказ)
824;935;22756,0;2;11894,0;40;Regular (2 заказа)
825;936;25857,0;3;14012,0;42;Loyal (3-4 заказа)
826;937;10468,0;1;4211,0;40;New (1 заказ)
827;940;10568,0;2;5271,0;52;Regular (2 заказа)
828;941;7504,0;3;3788,0;50;Loyal (3-4 заказа)
829;942;49488,0;5;22070,0;48;VIP (5+ заказов)
830;943;26710,0;4;13045,0;40;Loyal (3-4 заказа)
831;944;32174,0;5;15842,0;46;VIP (5+ заказов)
832;945;8130,0;1;3548,0;46;New (1 заказ)
833;947;5626,0;1;3295,0;44;New (1 заказ)
834;948;41569,0;5;19347,0;40;VIP (5+ заказов)
835;949;19482,0;3;9862,0;50;Loyal (3-4 заказа)
836;950;5097,0;1;2428,0;46;New (1 заказ)
837;951;7647,0;1;4448,0;46;New (1 заказ)
838;952;23032,0;3;11791,0;48;Loyal (3-4 заказа)
839;954;12048,0;2;6436,0;44;Regular (2 заказа)
840;955;32193,0;4;15021,0;40;Loyal (3-4 заказа)
841;956;19219,0;2;8846,0;44;Regular (2 заказа)
842;957;26282,0;5;12036,0;40;VIP (5+ заказов)
843;958;17185,0;2;10093,0;40;Regular (2 заказа)
844;959;16160,0;2;8557,0;40;Regular (2 заказа)
845;961;31655,0;4;17381,0;42;Loyal (3-4 заказа)
846;962;29217,0;4;15124,0;40;Loyal (3-4 заказа)
847;963;8012,0;2;4093,0;40;Regular (2 заказа)
848;964;20883,0;4;9931,0;48;Loyal (3-4 заказа)
849;965;45325,0;4;20725,0;48;Loyal (3-4 заказа)
850;966;24609,0;4;11811,0;44;Loyal (3-4 заказа)
851;967;35905,0;4;18588,0;40;Loyal (3-4 заказа)
852;968;23363,0;3;12633,0;40;Loyal (3-4 заказа)
853;969;37393,0;3;19830,0;48;Loyal (3-4 заказа)
854;970;14140,0;3;7381,0;42;Loyal (3-4 заказа)
855;971;21050,0;2;9813,0;40;Regular (2 заказа)
856;972;7855,0;1;3432,0;48;New (1 заказ)
857;973;5847,0;1;3466,0;40;New (1 заказ)
858;974;6487,0;3;3672,0;48;Loyal (3-4 заказа)
859;975;30121,0;3;13526,0;42;Loyal (3-4 заказа)
860;976;57417,0;8;28198,0;42;VIP (5+ заказов)
861;977;7271,0;1;3109,0;46;New (1 заказ)
862;980;16453,0;2;8751,0;42;Regular (2 заказа)
863;981;12567,0;1;7377,0;44;New (1 заказ)
864;982;49455,0;5;24141,0;42;VIP (5+ заказов)
865;983;7660,0;2;3803,0;46;Regular (2 заказа)
866;984;30791,0;4;15477,0;40;Loyal (3-4 заказа)
867;985;21690,0;2;10550,0;52;Regular (2 заказа)
868;986;16335,0;3;8687,0;40;Loyal (3-4 заказа)
869;987;1826,0;1;835,0;44;New (1 заказ)
870;988;6813,0;1;3351,0;44;New (1 заказ)
871;990;12874,0;1;5462,0;40;New (1 заказ)
872;991;4871,0;1;2018,0;52;New (1 заказ)
873;992;14780,0;1;6747,0;48;New (1 заказ)
874;993;31898,0;5;15810,0;44;VIP (5+ заказов)
875;994;14590,0;1;6067,0;48;New (1 заказ)
876;996;12508,0;2;5713,0;42;Regular (2 заказа)
877;998;20894,0;3;10618,0;48;Loyal (3-4 заказа)
878;999;33396,0;4;15425,0;42;Loyal (3-4 заказа)
879;1000;24447,0;3;12180,0;42;Loyal (3-4 заказа)
880;1001;8947,0;1;5156,0;46;New (1 заказ)
881;1002;50924,0;5;24997,0;52;VIP (5+ заказов)
882;1003;31915,0;5;17556,0;48;VIP (5+ заказов)
883;1004;9546,0;3;5084,0;40;Loyal (3-4 заказа)
